step,cells_count,agents_time,per_cell
82,4,0.2968764305114746,0.07421910762786865
83,4,0.3625886440277099,0.09064716100692748
84,4,0.2992734909057617,0.07481837272644043
85,4,0.2968747615814209,0.07421869039535522
86,4,0.343752384185791,0.08593809604644775
87,4,0.2968702316284179,0.07421755790710448
88,4,0.2968728542327881,0.07421821355819702
89,4,0.3437507152557373,0.08593767881393433
90,4,0.2969400882720947,0.07423502206802368
91,4,0.3437399864196777,0.08593499660491942
92,4,0.2968780994415283,0.07421952486038208
93,4,0.3051590919494629,0.07628977298736572
94,4,0.2964370250701904,0.0741092562675476
95,4,0.2968778610229492,0.0742194652557373
96,4,0.3437528610229492,0.0859382152557373
1,4,0.3593776226043701,0.08984440565109253
2,4,0.296875,0.07421875
3,4,0.3750150203704834,0.09375375509262085
4,4,0.3001148700714111,0.07502871751785277
5,4,0.2958836555480957,0.07397091388702393
6,4,0.3437488079071045,0.08593720197677612
7,4,0.2968690395355224,0.0742172598838806
8,4,0.3437483310699463,0.08593708276748657
9,4,0.2968757152557373,0.07421892881393433
10,4,0.2896256446838379,0.07240641117095947
11,4,0.3476738929748535,0.08691847324371338
12,4,0.2968709468841553,0.07421773672103882
13,4,0.2968811988830566,0.07422029972076415
14,4,0.3437469005584717,0.08593672513961792
15,4,0.3017210960388183,0.07543027400970458
16,4,0.3593695163726806,0.08984237909317015
17,4,0.2968792915344238,0.07421982288360594
18,4,0.2968764305114746,0.07421910762786865
19,4,0.3437604904174804,0.0859401226043701
20,4,0.2968742847442627,0.07421857118606567
21,4,0.3437480926513672,0.0859370231628418
22,4,0.2968838214874267,0.07422095537185668
23,4,0.2968771457672119,0.07421928644180298
24,4,0.3437485694885254,0.08593714237213135
25,4,0.304100751876831,0.07602518796920775
26,4,0.3437530994415283,0.08593827486038208
27,4,0.2968783378601074,0.07421958446502686
28,4,0.2968692779541015,0.07421731948852538
29,4,0.3437488079071045,0.08593720197677612
30,4,0.2968716621398926,0.07421791553497314
31,4,0.3437542915344238,0.08593857288360594
32,4,0.2968699932098388,0.0742174983024597
33,4,0.296882152557373,0.07422053813934325
34,4,0.3437564373016357,0.08593910932540892
35,4,0.2965660095214844,0.0741415023803711
36,4,0.3463294506072998,0.08658236265182495
37,4,0.2968676090240478,0.07421690225601195
38,4,0.2968778610229492,0.0742194652557373
39,4,0.3437604904174804,0.0859401226043701
40,4,0.2968776226043701,0.07421940565109253
41,4,0.3437485694885254,0.08593714237213135
42,4,0.2968728542327881,0.07421821355819702
43,4,0.3593766689300537,0.08984416723251343
44,4,0.2968754768371582,0.07421886920928955
45,4,0.3022871017456054,0.07557177543640135
46,4,0.3531625270843506,0.08829063177108765
47,4,0.2968742847442627,0.07421857118606567
48,4,0.3437533378601074,0.08593833446502686
49,4,0.2968697547912597,0.07421743869781493
50,4,0.2968823909759521,0.07422059774398802
51,4,0.3437528610229492,0.0859382152557373
52,4,0.296875,0.07421875
53,4,0.3750007152557373,0.09375017881393433
54,4,0.3594605922698974,0.08986514806747435
55,4,0.2968404293060303,0.07421010732650757
56,4,0.3437199592590332,0.0859299898147583
57,4,0.3437902927398681,0.08594757318496703
58,4,0.3593826293945312,0.0898456573486328
59,4,0.2968671321868896,0.0742167830467224
60,4,0.2968695163726806,0.07421737909317015
61,4,0.343747615814209,0.08593690395355225
62,4,0.2968816757202148,0.0742204189300537
63,4,0.296879768371582,0.0742199420928955
64,4,0.2968707084655761,0.07421767711639403
65,4,0.3124959468841553,0.07812398672103882
66,4,0.3437471389770508,0.0859367847442627
67,4,0.3125014305114746,0.07812535762786865
68,4,0.281243085861206,0.0703107714653015
69,4,0.2813441753387451,0.07033604383468628
70,4,0.2968695163726806,0.07421737909317015
71,4,0.3437535762786865,0.08593839406967163
72,4,0.2968769073486328,0.0742192268371582
73,4,0.2968661785125732,0.0742165446281433
74,4,0.2968738079071045,0.07421845197677612
75,4,0.2969183921813965,0.07422959804534912
76,4,0.3437492847442627,0.08593732118606567
77,4,0.2968761920928955,0.07421904802322388
78,4,0.2959668636322021,0.07399171590805052
79,4,0.2968695163726806,0.07421737909317015
80,4,0.2968778610229492,0.0742194652557373
81,4,0.3437492847442627,0.08593732118606567
82,4,0.2968764305114746,0.07421910762786865
83,4,0.2968847751617431,0.07422119379043578
84,4,0.3281211853027344,0.0820302963256836
85,4,0.3124971389770508,0.0781242847442627
86,4,0.3437433242797851,0.08593583106994628
87,4,0.2968144416809082,0.07420361042022705
88,4,0.3604772090911865,0.09011930227279663
89,4,0.2968759536743164,0.0742189884185791
90,4,0.2968692779541015,0.07421731948852538
91,4,0.3437554836273193,0.08593887090682982
92,4,0.2968719005584717,0.07421797513961792
93,4,0.2968699932098388,0.0742174983024597
94,4,0.3437485694885254,0.08593714237213135
95,4,0.2968730926513672,0.0742182731628418
96,4,0.3437561988830566,0.08593904972076415
1,4,0.3483474254608154,0.08708685636520384
2,4,0.2968742847442627,0.07421857118606567
3,4,0.3437545299530029,0.08593863248825072
4,4,0.2941069602966308,0.0735267400741577
5,4,0.3437526226043701,0.08593815565109253
6,4,0.2968740463256836,0.0742185115814209
7,4,0.296875,0.07421875
8,4,0.3437457084655761,0.08593642711639403
9,4,0.2968766689300537,0.07421916723251343
10,4,0.2968881130218506,0.07422202825546265
11,4,0.3437502384185791,0.08593755960464478
12,4,0.3029234409332275,0.07573086023330687
13,4,0.3916873931884765,0.09792184829711913
14,4,0.3522377014160156,0.0880594253540039
15,4,0.3364791870117187,0.08411979675292967
16,4,0.3545701503753662,0.08864253759384155
17,4,0.351588487625122,0.0878971219062805
18,4,0.3494713306427002,0.08736783266067505
19,4,0.2812504768371582,0.07031261920928955
20,4,0.2868063449859619,0.07170158624649048
21,4,0.4104950428009033,0.10262376070022583
22,4,0.2968714237213135,0.07421785593032837
23,4,0.282780647277832,0.070695161819458
24,4,0.3522717952728271,0.08806794881820677
25,4,0.2812304496765136,0.0703076124191284
26,4,0.3577504158020019,0.08943760395050047
27,4,0.2882261276245117,0.07205653190612793
28,4,0.2968788146972656,0.0742197036743164
29,4,0.3557085990905761,0.08892714977264403
30,4,0.2981605529785156,0.0745401382446289
31,4,0.343825101852417,0.08595627546310425
32,4,0.3008747100830078,0.07521867752075195
33,4,0.3038821220397949,0.07597053050994873
34,4,0.3437438011169433,0.08593595027923583
35,4,0.3025603294372558,0.07564008235931395
36,4,0.3437497615814209,0.08593744039535522
37,4,0.2968604564666748,0.0742151141166687
38,4,0.2925999164581299,0.07314997911453247
39,4,0.3437526226043701,0.08593815565109253
40,4,0.2968893051147461,0.07422232627868652
41,4,0.3021509647369385,0.07553774118423462
42,4,0.3485608100891113,0.08714020252227782
43,4,0.281217098236084,0.070304274559021
44,4,0.3493282794952392,0.0873320698738098
45,4,0.2812371253967285,0.07030928134918213
46,4,0.34377121925354,0.085942804813385
47,4,0.3020684719085693,0.07551711797714232
48,4,0.3017311096191406,0.07543277740478516
49,4,0.3581488132476806,0.08953720331192015
50,4,0.2968795299530029,0.07421988248825072
51,4,0.2968881130218506,0.07422202825546265
52,4,0.3046607971191406,0.07616519927978516
53,4,0.2968728542327881,0.07421821355819702
54,4,0.3437378406524658,0.08593446016311646
55,4,0.2876577377319336,0.0719144344329834
56,4,0.3437619209289551,0.08594048023223877
57,4,0.2969236373901367,0.07423090934753418
58,4,0.3016910552978515,0.07542276382446288
59,4,0.3776314258575439,0.09440785646438597
60,4,0.2967994213104248,0.0741998553276062
61,4,0.3519051074981689,0.08797627687454222
62,4,0.2968823909759521,0.07422059774398802
63,4,0.371988296508789,0.09299707412719725
64,4,0.3765912055969238,0.09414780139923094
65,4,0.2968747615814209,0.07421869039535522
66,4,0.3559236526489258,0.08898091316223145
67,4,0.2968952655792236,0.0742238163948059
68,4,0.3599064350128174,0.08997660875320435
69,4,0.2955687046051025,0.07389217615127562
70,4,0.2932207584381103,0.07330518960952757
71,4,0.3437411785125732,0.0859352946281433
72,4,0.2862899303436279,0.07157248258590697
73,4,0.2968728542327881,0.07421821355819702
74,4,0.3171355724334717,0.07928389310836792
75,4,0.303541898727417,0.07588547468185425
76,4,0.3508253097534179,0.08770632743835448
77,4,0.2968742847442627,0.07421857118606567
78,4,0.3553395271301269,0.08883488178253172
79,4,0.3125002384185791,0.07812505960464478
80,4,0.3063740730285644,0.0765935182571411
81,4,0.3676953315734863,0.09192383289337157
82,4,0.2886004447937011,0.07215011119842528
83,4,0.3437657356262207,0.08594143390655518
84,4,0.3004820346832275,0.07512050867080687
85,4,0.2968480587005615,0.07421201467514038
86,4,0.3512411117553711,0.08781027793884277
87,4,0.3021473884582519,0.07553684711456297
88,4,0.2968699932098388,0.0742174983024597
89,4,0.3419253826141357,0.08548134565353392
90,4,0.3023037910461426,0.07557594776153564
91,4,0.343754768371582,0.0859386920928955
92,4,0.2934536933898926,0.07336342334747314
93,4,0.2936768531799316,0.0734192132949829
94,4,0.3105287551879883,0.07763218879699707
95,4,0.3013322353363037,0.07533305883407593
96,4,0.3437159061431885,0.08592897653579712
1,4,0.3437433242797851,0.08593583106994628
2,4,0.2968878746032715,0.07422196865081787
3,4,0.3281080722808838,0.08202701807022095
4,4,0.2859554290771484,0.0714888572692871
5,4,0.2812168598175049,0.07030421495437622
6,4,0.3437380790710449,0.08593451976776123
7,4,0.2968792915344238,0.07421982288360594
8,4,0.3593840599060058,0.08984601497650145
9,4,0.2968723773956299,0.07421809434890747
10,4,0.2968790531158447,0.07421976327896118
11,4,0.3437614440917969,0.08594036102294922
12,4,0.3037912845611572,0.0759478211402893
13,4,0.2968826293945312,0.0742206573486328
14,4,0.3437581062316894,0.08593952655792235
15,4,0.3002851009368896,0.0750712752342224
16,4,0.3554625511169433,0.08886563777923583
17,4,0.2968499660491943,0.07421249151229857
18,4,0.2892920970916748,0.0723230242729187
19,4,0.343757152557373,0.08593928813934325
20,4,0.2968740463256836,0.0742185115814209
21,4,0.3546233177185058,0.08865582942962645
22,4,0.2968659400939941,0.07421648502349852
23,4,0.2968840599060058,0.07422101497650145
24,4,0.3450610637664795,0.08626526594161987
25,4,0.3020913600921631,0.07552284002304077
26,4,0.3485493659973144,0.0871373414993286
27,4,0.3033759593963623,0.07584398984909058
28,4,0.2968716621398926,0.07421791553497314
29,4,0.3496854305267334,0.08742135763168335
30,4,0.2968690395355224,0.0742172598838806
31,4,0.3593692779541015,0.08984231948852538
32,4,0.3028435707092285,0.07571089267730713
33,4,0.3048241138458252,0.0762060284614563
34,4,0.343743085861206,0.0859357714653015
35,4,0.2938282489776611,0.07345706224441527
36,4,0.3530502319335937,0.08826255798339842
37,4,0.296872615814209,0.07421815395355225
38,4,0.303340196609497,0.07583504915237425
39,4,0.3482897281646728,0.0870724320411682
40,4,0.296875,0.07421875
41,4,0.3504960536956787,0.08762401342391968
42,4,0.296854019165039,0.07421350479125975
43,4,0.3437480926513672,0.0859370231628418
44,4,0.2824690341949463,0.07061725854873657
45,4,0.2988531589508056,0.0747132897377014
46,4,0.3452072143554687,0.08630180358886717
47,4,0.2970266342163086,0.07425665855407715
48,4,0.358464241027832,0.089616060256958
49,4,0.3009641170501709,0.07524102926254272
50,4,0.2968571186065674,0.07421427965164185
51,4,0.3614346981048584,0.0903586745262146
52,4,0.301793098449707,0.07544827461242674
53,4,0.3593738079071045,0.08984345197677612
54,4,0.2968840599060058,0.07422101497650145
55,4,0.3034684658050537,0.07586711645126343
56,4,0.3437416553497314,0.08593541383743285
57,4,0.3041112422943115,0.07602781057357788
58,4,0.3595898151397705,0.08989745378494263
59,4,0.2968645095825195,0.07421612739562987
60,4,0.2968780994415283,0.07421952486038208
61,4,0.3511497974395752,0.0877874493598938
62,4,0.2968780994415283,0.07421952486038208
63,4,0.296879768371582,0.0742199420928955
64,4,0.2970261573791504,0.0742565393447876
65,4,0.2968587875366211,0.07421469688415527
66,4,0.3529191017150879,0.08822977542877197
67,4,0.3083791732788086,0.07709479331970215
68,4,0.2984833717346191,0.07462084293365477
69,4,0.2855856418609619,0.07139641046524048
70,4,0.3083009719848633,0.07707524299621582
71,4,0.3433887958526611,0.08584719896316527
72,4,0.3044252395629883,0.07610630989074707
73,4,0.3027517795562744,0.0756879448890686
74,4,0.2968523502349853,0.07421308755874632
75,4,0.3025276660919189,0.07563191652297972
76,4,0.3531489372253418,0.08828723430633545
77,4,0.2968738079071045,0.07421845197677612
78,4,0.3024780750274658,0.07561951875686646
79,4,0.3019559383392334,0.07548898458480835
80,4,0.2968571186065674,0.07421427965164185
81,4,0.3558833599090576,0.0889708399772644
82,4,0.2968714237213135,0.07421785593032837
83,4,0.2968721389770508,0.0742180347442627
84,4,0.2981777191162109,0.07454442977905272
85,4,0.2968885898590088,0.0742221474647522
86,4,0.3489918708801269,0.08724796772003172
87,4,0.296875,0.07421875
88,4,0.3614687919616699,0.09036719799041748
89,4,0.3009953498840332,0.0752488374710083
90,4,0.3014709949493408,0.0753677487373352
91,4,0.3437473773956299,0.08593684434890747
92,4,0.3037750720977783,0.07594376802444458
93,4,0.2980144023895263,0.07450360059738158
94,4,0.3437533378601074,0.08593833446502686
95,4,0.3036775588989258,0.07591938972473145
96,4,0.3593709468841553,0.08984273672103882
1,5,0.4375672340393066,0.08751344680786131
2,5,0.3641724586486816,0.07283449172973631
3,5,0.4590694904327392,0.09181389808654784
4,5,0.3715963363647461,0.07431926727294921
5,5,0.4237172603607178,0.08474345207214355
6,5,0.3749885559082031,0.07499771118164063
7,5,0.434934139251709,0.0869868278503418
8,5,0.3822076320648193,0.07644152641296385
9,5,0.441784143447876,0.0883568286895752
10,5,0.4375088214874267,0.08750176429748534
11,5,0.3837842941284179,0.07675685882568359
12,5,0.4418778419494629,0.08837556838989258
13,5,0.3807001113891601,0.07614002227783202
14,5,0.4445700645446777,0.08891401290893554
15,5,0.3906245231628418,0.07812490463256835
16,5,0.442009687423706,0.0884019374847412
17,5,0.3792788982391357,0.07585577964782714
18,5,0.4374916553497314,0.08749833106994628
19,5,0.3816497325897217,0.07632994651794434
20,5,0.4375076293945312,0.08750152587890624
21,5,0.3807947635650635,0.07615895271301269
22,5,0.4361577033996582,0.08723154067993164
23,5,0.3906261920928955,0.0781252384185791
24,5,0.4403505325317383,0.08807010650634765
25,5,0.4073092937469482,0.08146185874938963
26,5,0.4435751438140869,0.08871502876281738
27,5,0.3752670288085937,0.07505340576171873
28,5,0.4416406154632568,0.08832812309265135
29,5,0.3819344043731689,0.07638688087463377
30,5,0.4374949932098388,0.08749899864196777
31,5,0.3784577846527099,0.07569155693054198
32,5,0.4375090599060058,0.08750181198120116
33,5,0.3790104389190674,0.07580208778381348
34,5,0.4375021457672119,0.08750042915344239
35,5,0.3750057220458984,0.07500114440917968
36,5,0.4414262771606445,0.0882852554321289
37,5,0.4022889137268066,0.08045778274536132
38,5,0.4713304042816162,0.09426608085632324
39,5,0.3777847290039062,0.07555694580078123
40,5,0.4299829006195068,0.08599658012390135
41,5,0.3805654048919678,0.07611308097839356
42,5,0.4375083446502685,0.0875016689300537
43,5,0.3806531429290771,0.07613062858581542
44,5,0.4443562030792236,0.08887124061584471
45,5,0.3861804008483886,0.07723608016967773
46,5,0.4375154972076416,0.08750309944152831
47,5,0.3750021457672119,0.07500042915344238
48,5,0.4412100315093994,0.08824200630187988
49,5,0.3750245571136474,0.07500491142272948
50,5,0.4296562671661377,0.08593125343322754
51,5,0.3749849796295166,0.07499699592590332
52,5,0.4375240802764892,0.08750481605529783
53,5,0.3898611068725586,0.07797222137451172
54,5,0.4336309432983398,0.08672618865966795
55,5,0.3817574977874756,0.07635149955749512
56,5,0.447221040725708,0.0894442081451416
57,5,0.3750052452087402,0.07500104904174804
58,5,0.4402017593383789,0.08804035186767578
59,5,0.3823091983795166,0.07646183967590332
60,5,0.4340276718139648,0.08680553436279295
61,5,0.3906254768371582,0.07812509536743165
62,5,0.4416296482086181,0.08832592964172362
63,5,0.3777716159820556,0.07555432319641112
64,5,0.437493085861206,0.0874986171722412
65,5,0.3806235790252685,0.0761247158050537
66,5,0.4375040531158447,0.08750081062316895
67,5,0.3950345516204834,0.07900691032409668
68,5,0.4375195503234863,0.08750391006469725
69,5,0.3828854560852051,0.07657709121704101
70,5,0.444206953048706,0.0888413906097412
71,5,0.3749940395355224,0.07499880790710448
72,5,0.4444944858551025,0.0888988971710205
73,5,0.3749933242797851,0.07499866485595702
74,5,0.4427781105041504,0.08855562210083008
75,5,0.3763022422790527,0.07526044845581054
76,5,0.4375033378601074,0.08750066757202149
77,5,0.380742073059082,0.0761484146118164
78,5,0.4232137203216553,0.08464274406433106
79,5,0.3800044059753418,0.07600088119506836
80,5,0.4374990463256836,0.08749980926513672
81,5,0.3749945163726806,0.07499890327453612
82,5,0.4255146980285644,0.08510293960571289
83,5,0.3749866485595703,0.07499732971191406
84,5,0.4443321228027344,0.08886642456054687
85,5,0.3749752044677734,0.07499504089355467
86,5,0.4414167404174804,0.08828334808349608
87,5,0.3797156810760498,0.07594313621520996
88,5,0.4218921661376953,0.08437843322753906
89,5,0.380631685256958,0.0761263370513916
90,5,0.4439055919647217,0.08878111839294434
91,5,0.3818976879119873,0.07637953758239746
92,5,0.4375081062316894,0.08750162124633788
93,5,0.375009536743164,0.0750019073486328
94,5,0.4312992095947265,0.0862598419189453
95,5,0.3749971389770508,0.07499942779541016
96,5,0.4411273002624511,0.08822546005249023
1,5,0.4266765117645263,0.08533530235290526
2,5,0.3593757152557373,0.07187514305114746
3,5,0.4276380538940429,0.08552761077880858
4,5,0.3658022880554199,0.07316045761108399
5,5,0.4218490123748779,0.08436980247497558
6,5,0.3817367553710937,0.07634735107421874
7,5,0.4374771118164062,0.08749542236328124
8,5,0.440401554107666,0.0880803108215332
9,5,0.3763148784637451,0.07526297569274902
10,5,0.4420740604400635,0.08841481208801269
11,5,0.3805851936340332,0.07611703872680664
12,5,0.4431178569793701,0.08862357139587403
13,5,0.3800203800201416,0.07600407600402832
14,5,0.4531416893005371,0.09062833786010742
15,5,0.3749892711639404,0.07499785423278807
16,5,0.4414358139038086,0.08828716278076172
17,5,0.3859682083129883,0.07719364166259765
18,5,0.4292323589324951,0.08584647178649903
19,5,0.3749709129333496,0.07499418258666993
20,5,0.4459266662597656,0.08918533325195313
21,5,0.3922288417816162,0.07844576835632325
22,5,0.4449272155761719,0.08898544311523438
23,5,0.4345564842224121,0.08691129684448243
24,5,0.439194917678833,0.08783898353576661
25,5,0.4147412776947021,0.08294825553894042
26,5,0.4356434345245361,0.08712868690490722
27,5,0.3749964237213135,0.07499928474426269
28,5,0.4231910705566406,0.08463821411132813
29,5,0.379072904586792,0.0758145809173584
30,5,0.4437758922576904,0.08875517845153807
31,5,0.4531362056732178,0.09062724113464356
32,5,0.3803977966308594,0.07607955932617187
33,5,0.4375154972076416,0.08750309944152831
34,5,0.3796846866607666,0.07593693733215331
35,5,0.428856611251831,0.0857713222503662
36,5,0.3906369209289551,0.07812738418579102
37,5,0.4276630878448486,0.08553261756896971
38,5,0.3805599212646484,0.07611198425292967
39,5,0.443765640258789,0.08875312805175781
40,5,0.3960318565368652,0.07920637130737304
41,5,0.4411489963531494,0.08822979927062988
42,5,0.3808457851409912,0.07616915702819824
43,5,0.437493085861206,0.0874986171722412
44,5,0.3817663192749023,0.07635326385498045
45,5,0.4375190734863281,0.08750381469726562
46,5,0.3817925453186035,0.0763585090637207
47,5,0.4286072254180908,0.08572144508361816
48,5,0.3810265064239502,0.07620530128479004
49,5,0.4433109760284424,0.08866219520568848
50,5,0.3749845027923584,0.07499690055847168
51,5,0.4374029636383056,0.08748059272766112
52,5,0.3749802112579345,0.0749960422515869
53,5,0.4375152587890625,0.0875030517578125
54,5,0.3766660690307617,0.07533321380615235
55,5,0.4375059604644775,0.0875011920928955
56,5,0.3809487819671631,0.07618975639343262
57,5,0.4231891632080078,0.08463783264160156
58,5,0.3801169395446777,0.07602338790893554
59,5,0.4375114440917969,0.08750228881835938
60,5,0.3749871253967285,0.0749974250793457
61,5,0.4291934967041015,0.08583869934082031
62,5,0.3861830234527588,0.07723660469055176
63,5,0.4431056976318359,0.08862113952636717
64,5,0.375,0.075
65,5,0.4260859489440918,0.08521718978881836
66,5,0.3944199085235595,0.0788839817047119
67,5,0.4375123977661133,0.08750247955322266
68,5,0.379713773727417,0.0759427547454834
69,5,0.4375195503234863,0.08750391006469725
70,5,0.4429769515991211,0.08859539031982422
71,5,0.3941035270690918,0.07882070541381836
72,5,0.4375250339508056,0.08750500679016113
73,5,0.3807668685913086,0.07615337371826172
74,5,0.4482901096343994,0.08965802192687988
75,5,0.3809123039245605,0.0761824607849121
76,5,0.5302913188934326,0.10605826377868652
77,5,0.5312926769256592,0.10625853538513183
78,5,0.4692296981811523,0.09384593963623046
79,5,0.3750243186950683,0.07500486373901366
80,5,0.4233655929565429,0.08467311859130858
81,5,0.3749752044677734,0.07499504089355467
82,5,0.4442005157470703,0.08884010314941407
83,5,0.3906111717224121,0.07812223434448243
84,5,0.4346435070037842,0.08692870140075684
85,5,0.3749892711639404,0.07499785423278807
86,5,0.4375123977661133,0.08750247955322266
87,5,0.3805537223815918,0.07611074447631835
88,5,0.4410810470581054,0.08821620941162109
89,5,0.3792974948883056,0.07585949897766112
90,5,0.4531295299530029,0.09062590599060058
91,5,0.3906307220458984,0.07812614440917967
92,5,0.4491243362426758,0.08982486724853515
93,5,0.4236204624176025,0.0847240924835205
94,5,0.3740973472595215,0.07481946945190429
95,5,0.4375028610229492,0.08750057220458984
96,5,0.379451036453247,0.07589020729064941
1,5,0.4374990463256836,0.08749980926513672
2,5,0.3749928474426269,0.07499856948852537
3,5,0.4376671314239502,0.08753342628479004
4,5,0.3749737739562988,0.07499475479125975
5,5,0.4436612129211426,0.08873224258422852
6,5,0.4417934417724609,0.08835868835449218
7,5,0.3964695930480957,0.07929391860961914
8,5,0.4374802112579345,0.0874960422515869
9,5,0.3906190395355224,0.07812380790710448
10,5,0.4565112590789795,0.0913022518157959
11,5,0.3906199932098388,0.07812399864196776
12,5,0.4441938400268554,0.08883876800537108
13,5,0.3906307220458984,0.07812614440917967
14,5,0.442739725112915,0.088547945022583
15,5,0.3969969749450683,0.07939939498901366
16,5,0.4375088214874267,0.08750176429748534
17,5,0.3954048156738281,0.07908096313476562
18,5,0.4374892711639404,0.08749785423278808
19,5,0.3963255882263183,0.07926511764526366
20,5,0.453122615814209,0.0906245231628418
21,5,0.3952395915985107,0.07904791831970213
22,5,0.4462666511535644,0.08925333023071289
23,5,0.3928444385528564,0.07856888771057127
24,5,0.4392619132995605,0.0878523826599121
25,5,0.4257006645202636,0.08514013290405273
26,5,0.4439723491668701,0.08879446983337402
27,5,0.4531233310699463,0.09062466621398926
28,5,0.3790891170501709,0.07581782341003418
29,5,0.4531068801879883,0.09062137603759765
30,5,0.3906247615814209,0.07812495231628418
31,5,0.4559602737426758,0.09119205474853516
32,5,0.3952903747558594,0.07905807495117187
33,5,0.4609832763671875,0.0921966552734375
34,5,0.3960421085357666,0.07920842170715332
35,5,0.4423229694366455,0.08846459388732911
36,5,0.4072353839874267,0.08144707679748533
37,5,0.4514970779418945,0.0902994155883789
38,5,0.3941676616668701,0.07883353233337402
39,5,0.4374978542327881,0.08749957084655761
40,5,0.4082345962524414,0.08164691925048828
41,5,0.4503307342529297,0.09006614685058593
42,5,0.4040091037750244,0.08080182075500489
43,5,0.4388215541839599,0.08776431083679198
44,5,0.3906261920928955,0.0781252384185791
45,5,0.4461672306060791,0.08923344612121582
46,5,0.3906280994415283,0.07812561988830566
47,5,0.4421815872192383,0.08843631744384765
48,5,0.4011533260345459,0.08023066520690918
49,5,0.4436922073364258,0.08873844146728516
50,5,0.3969881534576416,0.07939763069152832
51,5,0.4374945163726806,0.08749890327453612
52,5,0.3820462226867676,0.07640924453735351
53,5,0.4440369606018066,0.08880739212036132
54,5,0.3874170780181885,0.0774834156036377
55,5,0.4388058185577392,0.08776116371154784
56,5,0.4374761581420898,0.08749523162841796
57,5,0.3969919681549072,0.07939839363098145
58,5,0.4531242847442627,0.09062485694885254
59,5,0.3813457489013672,0.07626914978027344
60,5,0.4474489688873291,0.08948979377746583
61,5,0.3977682590484619,0.07955365180969239
62,5,0.438812255859375,0.087762451171875
63,5,0.3906328678131103,0.07812657356262206
64,5,0.4590315818786621,0.09180631637573242
65,5,0.3906538486480713,0.07813076972961426
66,5,0.4442334175109863,0.08884668350219725
67,5,0.3906183242797851,0.07812366485595702
68,5,0.441878080368042,0.0883756160736084
69,5,0.397167444229126,0.0794334888458252
70,5,0.4374825954437256,0.08749651908874512
71,5,0.3948819637298584,0.07897639274597168
72,5,0.4531300067901611,0.09062600135803221
73,5,0.3969190120697021,0.07938380241394041
74,5,0.4480946063995361,0.08961892127990721
75,5,0.39473557472229,0.078947114944458
76,5,0.4531300067901611,0.09062600135803221
77,5,0.3890645503997803,0.07781291007995605
78,5,0.4413084983825683,0.08826169967651366
79,5,0.3906216621398926,0.07812433242797852
80,5,0.443615198135376,0.0887230396270752
81,5,0.3906178474426269,0.07812356948852538
82,5,0.4613697528839111,0.09227395057678221
83,5,0.4001350402832031,0.08002700805664062
84,5,0.4549016952514648,0.09098033905029296
85,5,0.3957827091217041,0.07915654182434081
86,5,0.4379060268402099,0.08758120536804198
87,5,0.4449946880340576,0.08899893760681152
88,5,0.397705078125,0.079541015625
89,5,0.4574568271636963,0.09149136543273925
90,5,0.3981609344482422,0.07963218688964843
91,5,0.4375016689300537,0.08750033378601074
92,5,0.3975024223327636,0.07950048446655272
93,5,0.4375178813934326,0.08750357627868652
94,5,0.3791024684906006,0.07582049369812012
95,5,0.4351167678833008,0.08702335357666016
96,5,0.3906280994415283,0.07812561988830566
1,5,0.4278452396392822,0.08556904792785644
2,5,0.3595852851867676,0.07191705703735352
3,5,0.4365067481994629,0.08730134963989258
4,5,0.375417947769165,0.075083589553833
5,5,0.423189640045166,0.0846379280090332
6,5,0.3656249046325683,0.07312498092651366
7,5,0.4288575649261474,0.08577151298522948
8,5,0.3797571659088135,0.0759514331817627
9,5,0.4218933582305908,0.08437867164611816
10,5,0.4374995231628418,0.08749990463256836
11,5,0.3747773170471191,0.07495546340942381
12,5,0.4433798789978027,0.08867597579956053
13,5,0.3928253650665283,0.07856507301330566
14,5,0.4531309604644775,0.09062619209289549
15,5,0.3750088214874267,0.07500176429748534
16,5,0.4418907165527344,0.08837814331054687
17,5,0.3749730587005615,0.07499461174011231
18,5,0.4282436370849609,0.08564872741699217
19,5,0.3749880790710449,0.07499761581420898
20,5,0.4415440559387207,0.08830881118774414
21,5,0.3795983791351318,0.07591967582702636
22,5,0.4375205039978027,0.08750410079956053
23,5,0.3819906711578369,0.07639813423156738
24,5,0.437525987625122,0.0875051975250244
25,5,0.4153070449829101,0.08306140899658201
26,5,0.4218668937683105,0.0843733787536621
27,5,0.3749992847442627,0.07499985694885254
28,5,0.4291150569915771,0.08582301139831541
29,5,0.3750097751617431,0.07500195503234862
30,5,0.4432070255279541,0.08864140510559082
31,5,0.3750050067901611,0.07500100135803221
32,5,0.4396436214447021,0.08792872428894041
33,5,0.3814547061920166,0.07629094123840333
34,5,0.4382417201995849,0.08764834403991698
35,5,0.3780558109283447,0.07561116218566895
36,5,0.4375250339508056,0.08750500679016113
37,5,0.3749966621398926,0.07499933242797852
38,5,0.421877384185791,0.08437547683715821
39,5,0.3805651664733886,0.07611303329467772
40,5,0.4404523372650146,0.08809046745300292
41,5,0.393796443939209,0.0787592887878418
42,5,0.4376013278961181,0.08752026557922363
43,5,0.3679473400115967,0.07358946800231933
44,5,0.447911262512207,0.0895822525024414
45,5,0.3767867088317871,0.07535734176635742
46,5,0.4272727966308594,0.08545455932617188
47,5,0.3654079437255859,0.07308158874511718
48,5,0.4438729286193847,0.08877458572387695
49,5,0.3749754428863525,0.0749950885772705
