step,cells_count,step_time,per_cell
64,8,0.8374853134155273,0.10468566417694092
65,8,0.8765072822570801,0.10956341028213501
66,8,0.6798508167266846,0.08498135209083557
67,8,0.7609653472900391,0.09512066841125488
68,8,0.7885146141052246,0.09856432676315308
69,8,0.7466490268707275,0.09333112835884094
70,8,0.8231141567230225,0.10288926959037781
71,8,0.7343714237213135,0.09179642796516418
72,8,0.7431254386901855,0.0928906798362732
73,8,0.8384573459625244,0.10480716824531555
74,8,0.8432996273040771,0.10541245341300964
75,8,0.7911434173583984,0.0988929271697998
76,8,0.7774457931518555,0.09718072414398193
77,8,0.8463253974914551,0.10579067468643188
78,8,0.8878276348114014,0.11097845435142517
79,8,0.8059728145599365,0.10074660181999207
80,8,0.8558824062347412,0.10698530077934265
81,8,0.7959403991699219,0.09949254989624023
82,8,0.7948601245880127,0.09935751557350159
83,8,0.7780156135559082,0.09725195169448853
84,8,0.8048362731933594,0.10060453414916992
85,8,0.8747315406799316,0.10934144258499146
86,8,0.7767148017883301,0.09708935022354126
87,8,0.8826308250427246,0.11032885313034058
88,8,0.918344497680664,0.114793062210083
89,8,0.9337739944458008,0.1167217493057251
90,8,0.8363809585571289,0.10454761981964111
91,8,0.9218602180480956,0.11523252725601195
92,8,0.902925968170166,0.11286574602127075
93,8,0.7436673641204834,0.09295842051506042
94,8,0.8049724102020264,0.1006215512752533
95,8,0.85707688331604,0.107134610414505
96,8,0.9009010791778564,0.11261263489723206
1,9,0.8967664241790771,0.09964071379767524
2,9,0.8738667964935303,0.09709631072150336
3,9,0.9055757522583008,0.10061952802870008
4,9,0.922433376312256,0.10249259736802845
5,9,0.9704678058624268,0.1078297562069363
6,9,0.9829769134521484,0.10921965705023871
7,9,1.0337531566619873,0.11486146185133192
8,9,1.0779895782470703,0.11977661980523004
9,9,0.9823081493377686,0.10914534992641872
10,9,0.9146692752838136,0.10162991947597928
11,9,0.8793120384216309,0.09770133760240343
12,9,0.8635311126708984,0.09594790140787761
13,9,1.0642855167388916,0.11825394630432129
14,9,0.9641635417938232,0.10712928242153591
15,9,1.020414113998413,0.11337934599982367
16,9,0.8763077259063721,0.09736752510070801
17,9,0.9303784370422364,0.10337538189358182
18,9,0.9456453323364258,0.1050717035929362
19,9,1.0150423049926758,0.11278247833251953
20,9,0.967465877532959,0.10749620861477321
21,9,1.0123450756072998,0.11248278617858887
22,9,0.9031460285186768,0.10034955872429742
23,9,0.8902790546417236,0.09891989496019152
24,9,1.0014896392822266,0.11127662658691406
25,9,1.0097081661224363,0.11218979623582626
26,9,0.9533243179321288,0.10592492421468097
27,9,0.8902721405029297,0.09891912672254774
28,9,0.9440758228302002,0.10489731364780003
29,9,1.0039794445037842,0.11155327161153157
30,9,1.0713615417480469,0.11904017130533855
31,9,0.9777283668518066,0.10863648520575629
32,9,0.9369864463806152,0.10410960515340169
33,9,1.0045597553253174,0.11161775059170193
34,9,0.994335412979126,0.11048171255323622
35,9,0.8609027862548828,0.09565586513943142
36,9,0.9340486526489258,0.10378318362765843
37,9,0.952268123626709,0.10580756929185656
38,9,1.0134146213531494,0.11260162459479438
39,9,0.9044311046600342,0.10049234496222602
40,9,0.9061892032623292,0.10068768925136991
41,9,0.8963515758514404,0.09959461953904894
42,9,0.8922488689422607,0.09913876321580675
43,9,0.880401611328125,0.09782240125868055
44,9,0.8954503536224365,0.09949448373582628
45,9,0.9817588329315186,0.10908431477016872
46,9,1.0141515731811523,0.11268350813123915
47,9,0.897130012512207,0.09968111250135633
48,9,1.035271167755127,0.11503012975056966
49,9,0.9717075824737548,0.10796750916375053
50,9,0.9815526008605956,0.10906140009562174
51,9,0.993704319000244,0.11041159100002712
52,9,0.9930374622344972,0.11033749580383302
53,9,0.9611012935638428,0.10678903261820476
54,9,0.9368398189544678,0.10409331321716309
55,9,0.8990983963012695,0.09989982181125218
56,9,0.9684898853302002,0.10760998725891113
57,9,1.0133163928985596,0.11259071032206218
58,9,1.0117404460906982,0.1124156051211887
59,9,1.043111801147461,0.11590131123860677
60,9,1.0659666061401367,0.11844073401557074
61,9,1.0151817798614502,0.11279797554016113
62,9,0.9462525844573976,0.10513917605082196
63,9,0.9277238845825196,0.10308043162027997
64,9,0.968801736831665,0.10764463742574056
65,9,0.917839527130127,0.10198216968112522
66,9,0.9045653343200684,0.10050725936889648
67,9,0.9150025844573976,0.10166695382859973
68,9,0.938173770904541,0.10424153010050456
69,9,1.0000712871551514,0.11111903190612793
70,9,0.9881086349487304,0.1097898483276367
71,9,1.0490972995758057,0.11656636661953396
72,9,0.9707469940185548,0.10786077711317275
73,9,0.888700008392334,0.098744445376926
74,9,0.8639364242553711,0.09599293602837457
75,9,0.8859000205993652,0.09843333562215169
76,9,0.968754768371582,0.10763941870795356
77,9,0.9482364654541016,0.10535960727267796
78,9,1.0009479522705078,0.11121643914116754
79,9,0.9519424438476562,0.10577138264973958
80,9,0.9844460487365724,0.1093828943040636
81,9,0.953441858291626,0.10593798425462511
82,9,0.9919149875640868,0.11021277639600964
83,9,0.9535598754882812,0.1059510972764757
84,9,0.9606533050537108,0.10673925611707898
85,9,0.9433209896087646,0.10481344328986274
86,9,0.9953274726867676,0.11059194140964085
87,9,0.9565579891204834,0.10628422101338704
88,9,0.995335578918457,0.11059284210205078
89,9,0.999028205871582,0.11100313398573133
90,9,0.9763474464416504,0.10848304960462782
91,9,0.9946229457855223,0.11051366064283581
92,9,0.981658697128296,0.10907318856981067
93,9,0.885979175567627,0.09844213061862522
94,9,0.8710973262786865,0.09678859180874294
95,9,0.9422097206115724,0.10468996895684138
96,9,0.9130637645721436,0.10145152939690484
1,10,0.949875831604004,0.0949875831604004
2,10,0.9587502479553224,0.09587502479553224
3,10,0.9850566387176514,0.09850566387176514
4,10,0.9790754318237304,0.09790754318237303
5,10,0.9375059604644777,0.09375059604644777
6,10,1.0415213108062744,0.10415213108062744
7,10,0.9531264305114746,0.09531264305114746
8,10,0.9930706024169922,0.09930706024169922
9,10,0.9531185626983644,0.09531185626983643
10,10,0.9782238006591796,0.09782238006591795
11,10,0.9687483310699464,0.09687483310699464
12,10,1.0337731838226318,0.10337731838226319
13,10,0.9531302452087402,0.09531302452087402
14,10,0.9683113098144532,0.09683113098144533
15,10,0.9843707084655762,0.09843707084655762
16,10,0.9885151386260986,0.09885151386260986
17,10,0.9530673027038574,0.09530673027038575
18,10,0.9877309799194336,0.09877309799194336
19,10,0.9687402248382568,0.09687402248382568
20,10,0.9647295475006104,0.09647295475006104
21,10,0.9914402961730956,0.09914402961730956
22,10,1.0337700843811035,0.10337700843811035
23,10,0.9611039161682128,0.09611039161682128
24,10,0.973933219909668,0.0973933219909668
25,10,0.9531295299530028,0.09531295299530028
26,10,0.9876763820648192,0.09876763820648192
27,10,0.9531190395355223,0.09531190395355224
28,10,0.9686849117279052,0.09686849117279052
29,10,0.95312762260437,0.095312762260437
30,10,0.986992597579956,0.09869925975799561
31,10,0.9531304836273192,0.09531304836273193
32,10,0.98881196975708,0.09888119697570799
33,10,0.9373822212219238,0.09373822212219238
34,10,0.9785795211791992,0.09785795211791992
35,10,0.9687454700469972,0.09687454700469972
36,10,0.9862685203552246,0.09862685203552246
37,10,0.9687461853027344,0.09687461853027343
38,10,0.9831571578979492,0.09831571578979492
39,10,0.9687390327453612,0.09687390327453613
40,10,1.015753984451294,0.10157539844512939
41,10,0.9688222408294678,0.09688222408294678
42,10,0.967728853225708,0.0967728853225708
43,10,1.029818773269653,0.10298187732696532
44,10,0.968754768371582,0.0968754768371582
45,10,0.9649293422698976,0.09649293422698976
46,10,0.9790382385253906,0.09790382385253907
47,10,0.9575316905975342,0.09575316905975342
48,10,0.9628348350524902,0.09628348350524903
49,10,0.995722770690918,0.0995722770690918
50,10,0.9642291069030762,0.09642291069030762
51,10,0.975755214691162,0.0975755214691162
52,10,0.9531288146972656,0.09531288146972657
53,10,0.9916226863861084,0.09916226863861084
54,10,0.95312762260437,0.095312762260437
55,10,0.9805381298065186,0.09805381298065186
56,10,0.9374840259552002,0.09374840259552002
57,10,0.9890875816345216,0.09890875816345215
58,10,0.9845519065856934,0.09845519065856934
59,10,0.9886035919189452,0.09886035919189452
60,10,0.9374921321868896,0.09374921321868897
61,10,0.9887948036193848,0.09887948036193847
62,10,0.9531359672546388,0.09531359672546388
63,10,1.0439069271087646,0.10439069271087646
64,10,0.9591660499572754,0.09591660499572754
65,10,1.01371169090271,0.101371169090271
66,10,0.9936115741729736,0.09936115741729737
67,10,0.9896550178527832,0.09896550178527833
68,10,0.9764039516448976,0.09764039516448976
69,10,0.9531161785125732,0.09531161785125733
70,10,0.9605145454406738,0.09605145454406738
71,10,0.9531831741333008,0.09531831741333008
72,10,1.03871488571167,0.10387148857116699
73,10,0.9531195163726808,0.09531195163726808
74,10,0.9836652278900146,0.09836652278900146
75,10,0.9633228778839112,0.09633228778839112
76,10,1.0123798847198486,0.10123798847198487
77,10,0.9534835815429688,0.09534835815429688
78,10,0.9692592620849608,0.09692592620849608
79,10,0.9531216621398926,0.09531216621398926
80,10,1.0530142784118652,0.10530142784118653
81,10,0.9531216621398926,0.09531216621398926
82,10,0.9782750606536864,0.09782750606536864
83,10,0.953120231628418,0.09531202316284179
84,10,0.9818875789642334,0.09818875789642334
85,10,0.9831182956695556,0.09831182956695556
86,10,0.9900808334350586,0.09900808334350586
87,10,0.9530298709869384,0.09530298709869384
88,10,0.9711132049560548,0.09711132049560547
89,10,0.952993869781494,0.09529938697814941
90,10,0.9773275852203368,0.09773275852203368
91,10,0.9530301094055176,0.09530301094055176
92,10,1.0516269207000732,0.10516269207000732
93,10,0.9700033664703368,0.09700033664703368
94,10,0.9863402843475342,0.09863402843475341
95,10,0.9725308418273926,0.09725308418273926
96,10,0.9531216621398926,0.09531216621398926
1,11,1.1127991676330566,0.10116356069391425
2,11,1.0978028774261477,0.09980026158419525
3,11,1.0781331062316897,0.09801210056651724
4,11,1.1325311660766602,0.10295737873424184
5,11,1.1554148197174072,0.10503771088340065
6,11,1.1562385559082031,0.10511259599165483
7,11,1.1083250045776367,0.10075681859796698
8,11,1.0624980926513672,0.09659073569557884
9,11,1.1130192279815674,0.10118356618014249
10,11,1.0624911785125732,0.09659010713750665
11,11,1.0910654067993164,0.09918776425448331
12,11,1.1093170642852783,0.10084700584411621
13,11,1.0781209468841553,0.09801099517128685
14,11,1.3423559665679932,0.12203236059709029
15,11,1.1901321411132812,0.1081938310102983
16,11,1.1408708095550537,0.10371552814136852
17,11,1.099196434020996,0.09992694854736328
18,11,1.2349505424499512,0.11226823113181374
19,11,1.2542378902435305,0.1140216263857755
20,11,1.1998052597045898,0.10907320542768999
21,11,1.0781266689300537,0.0980115153572776
22,11,1.1003742218017578,0.10003402016379616
23,11,1.1406171321868896,0.10369246656244452
24,11,1.1369752883911133,0.10336138985373756
25,11,1.099984645843506,0.09999860416759146
26,11,1.0781185626983645,0.09801077842712404
27,11,1.1828398704528809,0.10753089731389825
28,11,1.078118085861206,0.09801073507829146
29,11,1.103759527206421,0.10034177520058372
30,11,1.0797293186187744,0.09815721078352495
31,11,1.1101007461547852,0.10091824965043501
32,11,1.131063461303711,0.10282395102761009
33,11,1.1562421321868896,0.10511292110789906
34,11,1.1043107509613037,0.1003918864510276
35,11,1.0937445163726809,0.09943131967024371
36,11,1.119046926498413,0.10173153877258301
37,11,1.109253168106079,0.10084119710055264
38,11,1.0795860290527344,0.09814418445933949
39,11,1.1824698448181152,0.10749725861982866
40,11,1.3306100368499756,0.12096454880454323
41,11,1.1912109851837158,0.10829190774397417
42,11,1.09548020362854,0.09958910942077637
43,11,1.0799353122711182,0.09817593747919257
44,11,1.101097822189331,0.10009980201721191
45,11,1.156245470046997,0.105113224549727
46,11,1.1153607368469238,0.10139643062244762
47,11,1.0817756652832031,0.09834324229847301
48,11,1.1137592792510986,0.10125084356828169
49,11,1.1176536083221436,0.10160487348383124
50,11,1.0623834133148191,0.09658031030134719
51,11,1.1960413455963137,0.1087310314178467
52,11,1.1010725498199463,0.10009750452908603
53,11,1.0799226760864258,0.09817478873512962
54,11,1.1015665531158447,0.10014241391962225
55,11,1.0781278610229492,0.09801162372935902
56,11,1.1302011013031006,0.10274555466391823
57,11,1.1563186645507812,0.10511987859552557
58,11,1.106842279434204,0.10062202540310947
59,11,1.0944509506225586,0.09949554096568715
60,11,1.0702550411224363,0.0972959128293124
61,11,1.1180968284606934,0.1016451662236994
62,11,1.062493085861206,0.09659028053283691
63,11,1.1755218505859375,0.10686562278053978
64,11,1.107375144958496,0.10067046772349965
65,11,1.0937561988830566,0.09943238171664151
66,11,1.0932741165161133,0.09938855604691939
67,11,1.0799603462219238,0.09817821329290216
68,11,1.1149821281433103,0.10136201164939185
69,11,1.1874961853027344,0.10795419866388495
70,11,1.1029839515686035,0.1002712683244185
71,11,1.1034104824066162,0.10031004385514693
72,11,1.101461410522461,0.1001328555020419
73,11,1.1129276752471924,0.10117524320429022
74,11,1.046865463256836,0.09516958756880327
75,11,1.1910319328308103,0.10827563025734639
76,11,1.095388889312744,0.09958080811934035
77,11,1.169400930404663,0.10630917549133301
78,11,1.1880617141723633,0.10800561037930576
79,11,1.0798060894012451,0.09816418994556773
80,11,1.1352360248565674,0.10320327498696068
81,11,1.1795873641967771,0.10723521492697974
82,11,1.0781188011169434,0.0980108001015403
83,11,1.1349828243255615,0.10318025675686923
84,11,1.2077643871307373,0.10979676246643066
85,11,1.271136999130249,0.11555790901184082
86,11,1.3446037769317627,0.12223670699379661
87,11,1.109496831893921,0.10086334835399281
88,11,1.1180579662322998,0.10164163329384544
89,11,1.1765685081481934,0.10696077346801758
90,11,1.1820988655090332,0.10746353322809393
91,11,1.0661861896514893,0.09692601724104448
92,11,1.1157121658325195,0.10142837871204723
93,11,1.0947468280792236,0.09952243891629306
94,11,1.0624933242797852,0.09659030220725319
95,11,1.1012768745422363,0.10011607950383966
96,11,1.203127384185791,0.10937521674416283
1,12,1.2278127670288086,0.10231773058573405
2,12,1.227400302886963,0.10228335857391357
3,12,1.2812392711639404,0.1067699392636617
4,12,1.2257294654846191,0.10214412212371826
5,12,1.2253713607788086,0.10211428006490071
6,12,1.2656450271606443,0.1054704189300537
7,12,1.2271804809570312,0.10226504007975261
8,12,1.2271437644958496,0.10226198037465413
9,12,1.2911791801452637,0.1075982650121053
10,12,1.239288330078125,0.10327402750651042
11,12,1.227909803390503,0.10232581694920857
12,12,1.2031173706054688,0.10025978088378906
13,12,1.3046200275421145,0.10871833562850954
14,12,1.2249538898468018,0.10207949082056682
15,12,1.1875019073486328,0.09895849227905273
16,12,1.2921178340911863,0.10767648617426552
17,12,1.2365505695343018,0.10304588079452515
18,12,1.2100799083709717,0.10083999236424764
19,12,1.3151986598968506,0.10959988832473755
20,12,1.2031042575836182,0.10025868813196818
21,12,1.2205820083618164,0.1017151673634847
22,12,1.310826063156128,0.10923550526301067
23,12,1.2038276195526123,0.10031896829605103
24,12,1.2279045581817627,0.10232537984848022
25,12,1.305091381072998,0.1087576150894165
26,12,1.2187316417694092,0.10156097014745076
27,12,1.2258172035217283,0.10215143362681069
28,12,1.2958767414093018,0.10798972845077515
29,12,1.1874747276306152,0.09895622730255127
30,12,1.4873981475830078,0.12394984563191731
31,12,1.6025161743164062,0.1335430145263672
32,12,1.6661927700042725,0.13884939750035605
33,12,1.5315003395080566,0.12762502829233804
34,12,1.39280366897583,0.11606697241465251
35,12,1.644960641860962,0.13708005348841348
36,12,1.3976545333862305,0.11647121111551921
37,12,1.3054933547973633,0.10879111289978027
38,12,1.3904707431793213,0.11587256193161011
39,12,1.519667387008667,0.12663894891738892
40,12,1.2969183921813965,0.10807653268178304
41,12,1.299222469329834,0.1082685391108195
42,12,1.3779315948486328,0.11482763290405273
43,12,1.620393991470337,0.13503283262252808
44,12,1.257493019104004,0.10479108492533366
45,12,2.415851593017578,0.2013209660847982
46,12,1.871076822280884,0.155923068523407
47,12,1.4946506023406982,0.12455421686172485
48,12,1.5831029415130615,0.13192524512608847
49,12,1.8033549785614011,0.15027958154678342
50,12,1.7835819721221924,0.1486318310101827
51,12,1.7389247417449951,0.14491039514541626
52,12,1.3610005378723145,0.11341671148935954
53,12,1.2641968727111816,0.10534973939259847
54,12,1.2250890731811523,0.10209075609842937
55,12,1.454681634902954,0.12122346957524617
56,12,1.3550574779510498,0.11292145649592082
57,12,1.4326863288879397,0.1193905274073283
58,12,1.504037618637085,0.12533646821975708
59,12,1.323401689529419,0.11028347412745158
60,12,1.3549132347106934,0.11290943622589111
61,12,1.4773492813110352,0.12311244010925293
62,12,1.431084156036377,0.11925701300303142
63,12,1.336380958557129,0.11136507987976074
64,12,1.5416264533996582,0.12846887111663818
65,12,1.2049384117126465,0.10041153430938721
66,12,1.244032859802246,0.10366940498352051
67,12,1.3225092887878418,0.11020910739898682
68,12,1.203099489212036,0.10025829076766966
69,12,1.2344956398010254,0.10287463665008545
70,12,1.3032324314117432,0.10860270261764526
71,12,1.2099053859710691,0.10082544883092243
72,12,1.2712221145629885,0.10593517621358238
73,12,1.2862985134124756,0.10719154278437297
74,12,1.203099250793457,0.10025827089945476
75,12,1.2250988483428955,0.10209157069524129
76,12,1.292854070663452,0.10773783922195433
77,12,1.227208375930786,0.10226736466089882
78,12,1.2227685451507568,0.10189737876256307
79,12,1.3211593627929688,0.11009661356608073
80,12,1.203107833862305,0.10025898615519208
81,12,1.2234272956848145,0.1019522746404012
82,12,1.3073577880859375,0.1089464823404948
83,12,1.196306228637695,0.09969218571980792
84,12,1.2287774085998535,0.10239811738332112
85,12,1.295304298400879,0.10794202486673991
86,12,1.2371864318847656,0.10309886932373047
87,12,1.2200939655303955,0.10167449712753296
88,12,1.2749714851379397,0.10624762376149498
89,12,1.2348456382751465,0.10290380318959554
90,12,1.2297632694244385,0.10248027245203654
91,12,1.2812285423278809,0.10676904519399007
92,12,1.2418639659881592,0.1034886638323466
93,12,1.2522387504577637,0.10435322920481364
94,12,1.2812271118164062,0.10676892598470052
95,12,1.2333362102508545,0.10277801752090454
96,12,1.2251918315887451,0.10209931929906209
1,13,1.3124768733978271,0.10095975949214055
2,13,1.403642654418945,0.10797251187838039
3,13,1.3305821418762207,0.10235247245201698
4,13,1.4113564491271973,0.1085658807020921
5,13,1.3469412326812744,0.10361086405240573
6,13,1.4246149063110352,0.10958576202392578
7,13,1.3217203617095947,0.1016707970545842
8,13,1.4152705669403076,0.10886696668771598
9,13,1.335230827331543,0.10271006364088792
10,13,1.4513435363769531,0.11164181049053486
11,13,1.3222033977508545,0.10170795367314266
12,13,1.4142675399780271,0.10878981076754055
13,13,1.3488948345184326,0.10376114111680251
14,13,1.405186414718628,0.10809126267066368
15,13,1.3124752044677734,0.10095963111290565
16,13,1.3457307815551758,0.10351775242732121
17,13,1.4353642463684082,0.1104126343360314
18,13,1.3143141269683838,0.10110108668987568
19,13,1.4282341003417969,0.1098641615647536
20,13,1.3630459308624268,0.10484968698941745
21,13,1.3399271965026855,0.1030713228078989
22,13,1.4112074375152588,0.10855441827040452
23,13,1.3567910194396973,0.10436853995689979
24,13,1.4283900260925293,0.10987615585327148
25,13,1.296865701675415,0.09975890012887809
26,13,1.4359130859375,0.11045485276442307
27,13,1.416635513305664,0.10897196256197415
28,13,1.4093656539916992,0.1084127426147461
29,13,1.3281116485595703,0.10216243450458233
30,13,1.368121862411499,0.10524014326242301
31,13,1.410958766937256,0.10853528976440431
32,13,1.3124775886535645,0.10095981451181266
33,13,1.4355497360229492,0.1104269027709961
34,13,1.351984977722168,0.10399884444016677
35,13,1.406230926513672,0.10817160973182093
36,13,1.3443305492401123,0.10341004224923941
37,13,1.4560577869415283,0.11200444514934833
38,13,1.3039426803588867,0.10030328310452975
39,13,1.3045780658721924,0.10035215891324557
40,13,1.4212548732757568,0.10932729794428898
41,13,1.348247528076172,0.1037113483135517
42,13,1.3906071186065674,0.10696977835435134
43,13,1.3797657489776611,0.10613582684443547
44,13,1.4496545791625977,0.11151189070481521
45,13,1.3200254440307615,0.10154041877159704
46,13,1.4062256813049316,0.10817120625422551
47,13,1.3529469966888428,0.10407284589914176
48,13,1.4175560474395752,0.10904277287996732
49,13,1.343721628189087,0.1033632021683913
50,13,1.4449191093444824,0.11114762379572941
51,13,1.344193935394287,0.10339953349186824
52,13,1.4251909255981443,0.10963007119985725
53,13,1.3250586986541748,0.10192759220416729
54,13,1.42576003074646,0.10967384851895846
55,13,1.3487846851348877,0.10375266808729905
56,13,1.4277045726776123,0.10982342866750863
57,13,1.3530116081237793,0.10407781600952148
58,13,1.414095401763916,0.10877656936645508
59,13,1.344101905822754,0.103392454294058
60,13,1.3951504230499268,0.10731926331153283
61,13,1.349009990692139,0.10376999928401068
62,13,1.4301893711090088,0.11001456700838529
63,13,1.3385272026062012,0.10296363096970779
64,13,1.4221136569976809,0.10939335823059083
65,13,1.3508319854736328,0.10391015272874099
66,13,1.6029107570648191,0.12330082746652454
67,13,1.3281104564666748,0.10216234280512883
68,13,1.6430063247680664,0.12638510190523589
69,13,1.4231784343719482,0.10947526418245755
70,13,1.4076645374298096,0.10828188749460074
71,13,1.312480926513672,0.10096007127028248
72,13,1.4315171241760254,0.11011670185969426
73,13,1.337202548980713,0.10286173453697792
74,13,1.403458595275879,0.10795835348275992
75,13,1.347062110900879,0.10362016237699069
76,13,1.4506733417510986,0.11159025705777682
77,13,1.334728717803955,0.10267143983107346
78,13,1.5343341827392578,0.1180257063645583
79,13,1.3580145835876465,0.10446266027597281
80,13,1.4335222244262695,0.11027094034048227
81,13,1.3281002044677734,0.10216155418982872
82,13,1.4204423427581787,0.10926479559678298
83,13,1.3813591003417969,0.10625839233398438
84,13,1.3939049243927002,0.1072234557225154
85,13,1.3284952640533447,0.10219194338871883
86,13,1.4281604290008545,0.10985849453852727
87,13,1.3348157405853271,0.10267813389117901
88,13,1.4328405857086182,0.11021850659297062
89,13,1.3779640197753906,0.10599723229041466
90,13,1.4267210960388184,0.10974777661837064
91,13,1.318774700164795,0.10144420770498422
92,13,1.4062294960021973,0.10817149969247672
93,13,1.3546125888824463,0.10420096837557279
94,13,1.4287211894989014,0.10990162996145394
95,13,1.312479019165039,0.10095992455115685
96,13,1.4489173889160156,0.11145518376277043
1,14,1.5183184146881104,0.10845131533486503
2,14,1.7163643836975098,0.12259745597839355
3,14,1.5749657154083252,0.11249755110059466
4,14,1.7685933113098145,0.12632809366498673
5,14,1.5157606601715088,0.1082686185836792
6,14,1.5468568801879885,0.1104897771562849
7,14,1.516664981842041,0.10833321298871722
8,14,1.6254427433013916,0.11610305309295654
9,14,1.4827473163604736,0.10591052259717669
10,14,1.4678564071655271,0.10484688622610908
11,14,1.5270442962646484,0.10907459259033203
12,14,1.4773402214050293,0.10552430152893066
13,14,1.4734678268432615,0.10524770191737583
14,14,1.5496060848236084,0.11068614891597203
15,14,1.4531033039093018,0.1037930931363787
16,14,1.5410194396972656,0.11007281712123326
17,14,1.702127456665039,0.12158053261893136
18,14,1.6684463024139404,0.11917473588671003
19,14,1.7789387702941897,0.12706705502101354
20,14,1.5759539604187012,0.11256814002990723
21,14,1.6087946891784668,0.11491390636989049
22,14,1.4896354675292969,0.10640253339494977
23,14,1.607696294784546,0.11483544962746757
24,14,1.4915361404418943,0.1065382957458496
25,14,1.5378761291503906,0.10984829493931361
26,14,1.5098390579223633,0.10784564699445452
27,14,1.4788053035736084,0.10562895025525774
28,14,1.5400846004486084,0.11000604288918632
29,14,1.4756665229797363,0.10540475164140974
30,14,1.437472581863403,0.10267661299024308
31,14,1.547032594680786,0.11050232819148471
32,14,1.4652597904205322,0.1046614136014666
33,14,1.5531785488128662,0.11094132491520473
34,14,1.4543368816375732,0.10388120583125524
35,14,1.5369949340820312,0.1097853524344308
36,14,1.4770872592926023,0.10550623280661445
37,14,1.563955307006836,0.11171109335763114
38,14,1.4612913131713867,0.10437795094081334
39,14,1.4606685638427734,0.1043334688459124
40,14,1.5702743530273438,0.11216245378766741
41,14,1.489725112915039,0.1064089366367885
42,14,1.4846131801605225,0.10604379858289446
43,14,1.5347299575805664,0.10962356839861188
44,14,1.437492847442627,0.10267806053161621
45,14,1.5526113510131836,0.11090081078665597
46,14,1.4907405376434326,0.1064814669745309
47,14,1.5439238548278809,0.11028027534484863
48,14,1.4374783039093018,0.10267702170780726
49,14,1.5646841526031494,0.11176315375736781
50,14,1.477804183959961,0.10555744171142578
51,14,1.453709363937378,0.10383638313838414
52,14,1.5270781517028809,0.10907701083592006
53,14,1.489255428314209,0.10637538773672921
54,14,1.5689375400543213,0.11206696714673724
55,14,1.4777939319610596,0.10555670942578997
56,14,1.5351569652557373,0.10965406894683838
57,14,1.4479897022247314,0.10342783587319511
58,14,1.6317050457000732,0.11655036040714808
59,14,1.4725215435028076,0.10518011025020055
60,14,1.46301531791687,0.10450109413691928
61,14,1.5271475315093994,0.10908196653638567
62,14,1.4744465351104736,0.10531760965074811
63,14,1.4590370655059814,0.10421693325042725
64,14,1.5544638633728027,0.11103313309805733
65,14,1.4713881015777588,0.10509915011269706
66,14,1.4374866485595703,0.10267761775425502
67,14,1.5521531105041504,0.11086807932172503
68,14,1.4594614505767822,0.10424724646977016
69,14,1.5523009300231934,0.11087863785879952
70,14,1.4519355297088623,0.10370968069349017
71,14,1.5449466705322266,0.11035333360944476
72,14,1.4836978912353516,0.1059784208025251
73,14,1.5523324012756348,0.11088088580540248
74,14,1.4483113288879397,0.1034508092062814
75,14,1.468743085861206,0.10491022041865758
76,14,1.5541727542877195,0.11101233959197997
77,14,1.4793269634246826,0.10566621167319161
78,14,1.4588899612426758,0.10420642580304827
79,14,1.5312340259552002,0.10937385899680001
80,14,1.4854767322540283,0.10610548087528773
81,14,1.5406243801116943,0.11004459857940674
82,14,1.4699573516845703,0.10499695369175502
83,14,1.5378806591033936,0.10984861850738525
84,14,1.463585615158081,0.10454182965414864
85,14,1.465285301208496,0.10466323580060687
86,14,1.6461732387542725,0.11758380276816231
87,14,1.490007400512695,0.10642910003662108
88,14,1.535447597503662,0.10967482839311872
89,14,1.4712941646575928,0.1050924403326852
90,14,1.5527901649475098,0.11091358321053642
91,14,1.4715855121612549,0.10511325086866107
92,14,1.4494972229003906,0.10353551592145648
93,14,1.5312302112579346,0.1093735865184239
94,14,1.5561974048614502,0.11115695749010358
95,14,1.5532515048980713,0.11094653606414795
96,14,1.474085807800293,0.10529184341430664
1,15,1.7624890804290771,0.11749927202860515
2,15,1.6896681785583496,0.11264454523722331
3,15,1.6273794174194336,0.10849196116129557
4,15,1.7085981369018557,0.11390654246012372
5,15,1.6953322887420654,0.11302215258280436
6,15,1.7151448726654053,0.11434299151102702
7,15,1.7940304279327393,0.11960202852884928
8,15,1.7263832092285156,0.11509221394856771
9,15,1.726374626159668,0.11509164174397786
10,15,1.7394123077392578,0.11596082051595052
11,15,1.6070082187652588,0.10713388125101725
12,15,1.7727255821228027,0.11818170547485352
13,15,1.8105711936950684,0.1207047462463379
14,15,1.8201074600219729,0.1213404973347982
15,15,1.926274299621582,0.1284182866414388
16,15,1.888939619064331,0.12592930793762208
17,15,1.8634333610534668,0.12422889073689779
18,15,1.70737886428833,0.113825257619222
19,15,1.9360740184783936,0.1290716012318929
20,15,1.9029572010040283,0.12686381340026856
21,15,1.8150930404663088,0.12100620269775392
22,15,2.218202829360962,0.14788018862406413
23,15,2.119528293609619,0.14130188624064127
24,15,1.82244610786438,0.12149640719095868
25,15,1.7747187614440918,0.11831458409627278
26,15,1.8815081119537356,0.12543387413024903
27,15,1.638522386550903,0.1092348257700602
28,15,1.634000539779663,0.10893336931864421
29,15,1.7957496643066406,0.11971664428710938
30,15,1.885312795639038,0.1256875197092692
31,15,2.057888984680176,0.1371925989786784
32,15,2.199082136154175,0.14660547574361166
33,15,1.960425615310669,0.13069504102071125
