step,cells_count,hierarchy_depth,agents_time,per_cell,per_level
62,15,4,2.292147636413574,0.15280984242757162,0.5730369091033936
63,15,4,2.4091813564300537,0.16061209042867025,0.6022953391075134
64,15,4,2.26999831199646,0.151333220799764,0.567499577999115
65,15,4,2.2871925830841064,0.15247950553894044,0.5717981457710266
66,15,4,2.405498504638672,0.16036656697591145,0.601374626159668
67,15,4,2.277784824371338,0.15185232162475587,0.5694462060928345
68,15,4,2.405646324157715,0.16037642161051432,0.6014115810394287
69,15,4,2.294272422790528,0.15295149485270185,0.573568105697632
70,15,4,2.4209096431732178,0.16139397621154786,0.6052274107933044
71,15,4,2.2773985862731934,0.1518265724182129,0.5693496465682983
72,15,4,2.408156394958496,0.16054375966389975,0.602039098739624
73,15,4,2.280411958694458,0.15202746391296387,0.5701029896736145
74,15,4,2.419752597808838,0.16131683985392253,0.6049381494522095
75,15,4,2.280909299850464,0.15206061999003093,0.570227324962616
76,15,4,2.429502010345459,0.16196680068969727,0.6073755025863647
77,15,4,2.2815418243408203,0.15210278828938803,0.5703854560852051
78,15,4,2.4158694744110107,0.16105796496073405,0.6039673686027527
79,15,4,2.2739574909210205,0.15159716606140136,0.5684893727302551
80,15,4,2.2783894538879395,0.15189263025919597,0.5695973634719849
81,15,4,2.4188649654388428,0.1612576643625895,0.6047162413597107
82,15,4,2.2718822956085205,0.1514588197072347,0.5679705739021301
83,15,4,2.4137532711029053,0.1609168847401937,0.6034383177757263
84,15,4,2.282358407974243,0.15215722719828287,0.5705896019935608
85,15,4,2.41424560546875,0.16094970703125,0.6035614013671875
86,15,4,2.277282476425171,0.15181883176167807,0.5693206191062927
87,15,4,2.416775703430176,0.1611183802286784,0.604193925857544
88,15,4,2.283632516860962,0.1522421677907308,0.5709081292152405
89,15,4,2.403784275054932,0.16025228500366215,0.600946068763733
90,15,4,2.299511671066284,0.1533007780710856,0.574877917766571
91,15,4,2.4254603385925293,0.16169735590616863,0.6063650846481323
92,15,4,2.269028902053833,0.15126859347025554,0.5672572255134583
93,15,4,2.417433023452759,0.16116220156351727,0.6043582558631897
94,15,4,2.28055191040039,0.15203679402669268,0.5701379776000975
95,15,4,2.42041015625,0.16136067708333332,0.6051025390625
96,15,4,2.2844395637512207,0.15229597091674804,0.5711098909378052
1,15,6,2.3856067657470703,0.1590404510498047,0.3976011276245117
2,15,6,2.5570619106292725,0.1704707940419515,0.4261769851048787
3,15,6,2.426389694213867,0.16175931294759113,0.40439828236897785
4,15,6,2.553046703338623,0.1702031135559082,0.4255077838897705
5,15,6,2.431145429611206,0.1620763619740804,0.405190904935201
6,15,6,2.437858819961548,0.16252392133076984,0.4063098033269246
7,15,6,2.569484233856201,0.17129894892374675,0.4282473723093669
8,15,6,2.4338974952697754,0.16225983301798502,0.4056495825449626
9,15,6,2.5649421215057373,0.17099614143371583,0.42749035358428955
10,15,6,2.4445431232452397,0.16296954154968266,0.4074238538742066
11,15,6,2.5682373046875,0.1712158203125,0.42803955078125
12,15,6,2.439213752746582,0.16261425018310546,0.40653562545776367
13,15,6,2.563013792037964,0.17086758613586425,0.42716896533966064
14,15,6,2.4494614601135254,0.16329743067423502,0.4082435766855876
15,15,6,2.5686404705047607,0.17124269803365072,0.42810674508412677
16,15,6,2.430605411529541,0.16204036076863607,0.40510090192159015
17,15,6,2.569002389907837,0.1712668259938558,0.42816706498463947
18,15,6,2.437126874923706,0.16247512499491373,0.40618781248728436
19,15,6,2.5784912109375,0.1718994140625,0.42974853515625
20,15,6,2.449964761734009,0.1633309841156006,0.40832746028900146
21,15,6,2.4362597465515137,0.16241731643676757,0.40604329109191895
22,15,6,2.4325122833251958,0.16216748555501306,0.40541871388753264
23,15,6,2.4356017112731934,0.16237344741821289,0.4059336185455322
24,15,6,2.568284511566162,0.17121896743774415,0.42804741859436035
25,15,6,2.436457633972168,0.16243050893147787,0.40607627232869464
26,15,6,2.426382303237915,0.161758820215861,0.4043970505396525
27,15,6,2.445317506790161,0.16302116711934408,0.40755291779836017
28,15,6,2.432089567184448,0.1621393044789632,0.40534826119740797
29,15,6,2.4271433353424072,0.16180955568949382,0.40452388922373456
30,15,6,2.571281909942627,0.17141879399617513,0.4285469849904378
31,15,6,2.4351980686187744,0.16234653790791828,0.4058663447697957
32,15,6,2.5691072940826416,0.17127381960550944,0.4281845490137736
33,15,6,2.4341297149658203,0.1622753143310547,0.4056882858276367
34,15,6,2.5694055557250977,0.17129370371500652,0.4282342592875163
35,15,6,2.437823534011841,0.16252156893412273,0.4063039223353068
36,15,6,2.569814682006836,0.17132097880045574,0.42830244700113934
37,15,6,2.4413299560546875,0.16275533040364584,0.40688832600911456
38,15,6,2.557150363922119,0.17047669092814127,0.4261917273203532
39,15,6,2.4288718700408936,0.16192479133605958,0.4048119783401489
40,15,6,2.5716683864593506,0.17144455909729003,0.4286113977432251
41,15,6,2.43419885635376,0.16227992375691735,0.4056998093922934
42,15,6,2.578739881515503,0.17191599210103353,0.4297899802525838
43,15,6,2.445387363433838,0.16302582422892253,0.40756456057230633
44,15,6,2.439535140991211,0.16263567606608073,0.40658919016520184
45,15,6,2.43056583404541,0.162037722269694,0.40509430567423504
46,15,6,2.437177419662476,0.16247849464416506,0.40619623661041265
47,15,6,2.56740403175354,0.17116026878356932,0.42790067195892334
48,15,6,2.447038173675537,0.1631358782450358,0.40783969561258954
49,15,6,2.4388070106506348,0.16258713404337566,0.40646783510843915
50,15,6,2.4406557083129883,0.16271038055419923,0.40677595138549805
51,15,6,2.450854539871216,0.16339030265808105,0.40847575664520264
52,15,6,2.46109676361084,0.164073117574056,0.41018279393513996
53,15,6,2.575615406036377,0.17170769373575848,0.4292692343393962
54,15,6,2.440303325653076,0.16268688837687176,0.4067172209421794
55,15,6,2.5696024894714355,0.17130683263142904,0.4282670815785726
56,15,6,2.433657646179199,0.16224384307861328,0.4056096076965332
57,15,6,2.565481662750244,0.17103211085001627,0.4275802771250407
58,15,6,2.4627842903137207,0.16418561935424805,0.4104640483856201
59,15,6,2.566664695739746,0.17111097971598307,0.4277774492899577
60,15,6,2.423126697540283,0.1615417798360189,0.4038544495900472
61,15,6,2.5653843879699707,0.17102562586466472,0.4275640646616618
62,15,6,2.439736843109131,0.16264912287394206,0.40662280718485516
63,15,6,2.577235460281372,0.17181569735209148,0.4295392433802287
64,15,6,2.470017194747925,0.164667812983195,0.4116695324579875
65,15,6,2.5508053302764893,0.1700536886850993,0.42513422171274823
66,15,6,2.4405107498168945,0.16270071665445965,0.4067517916361491
67,15,6,2.420483112335205,0.161365540822347,0.4034138520558675
68,15,6,2.436391592025757,0.16242610613505046,0.40606526533762616
69,15,6,2.423211097717285,0.16154740651448568,0.4038685162862142
70,15,6,2.564357280731201,0.17095715204874676,0.4273928801218669
71,15,6,2.442635536193848,0.16284236907958988,0.40710592269897466
72,15,6,2.446779251098633,0.16311861673990885,0.40779654184977215
73,15,6,2.448330402374268,0.1632220268249512,0.408055067062378
74,15,6,2.453521013259888,0.1635680675506592,0.408920168876648
75,15,6,2.437383890151977,0.16249225934346515,0.40623064835866285
76,15,6,2.5708231925964355,0.17138821283976238,0.42847053209940594
77,15,6,2.440958976745605,0.162730598449707,0.4068264961242675
78,15,6,2.564182996749878,0.17094553311665853,0.4273638327916463
79,15,6,2.451370477676392,0.16342469851175948,0.4085617462793987
80,15,6,2.575434446334839,0.17169562975565592,0.42923907438913983
81,15,6,2.434645175933838,0.16230967839558919,0.40577419598897296
82,15,6,2.580678224563598,0.17204521497090655,0.43011303742726636
83,15,6,2.442226886749268,0.16281512578328453,0.40703781445821136
84,15,6,2.572865724563598,0.17152438163757322,0.42881095409393305
85,15,6,2.4372687339782715,0.16248458226521809,0.40621145566304523
86,15,6,2.579564332962036,0.1719709555308024,0.42992738882700604
87,15,6,2.4303653240203857,0.1620243549346924,0.40506088733673096
88,15,6,2.590131521224976,0.17267543474833175,0.43168858687082934
89,15,6,2.4469776153564453,0.16313184102376302,0.40782960255940753
90,15,6,2.4270753860473637,0.16180502573649092,0.4045125643412273
91,15,6,2.437828302383423,0.1625218868255615,0.4063047170639038
92,15,6,2.471142292022705,0.16474281946818034,0.41185704867045086
93,15,6,2.5793910026550293,0.17195940017700195,0.4298985004425049
94,15,6,2.436509847640991,0.16243398984273275,0.40608497460683185
95,15,6,2.4385581016540527,0.1625705401102702,0.4064263502756755
96,15,6,2.435654163360596,0.16237694422403975,0.40594236056009936
1,15,8,2.7080698013305664,0.18053798675537108,0.3385087251663208
2,15,8,2.581549644470215,0.17210330963134765,0.32269370555877686
3,15,8,2.7336385250091557,0.18224256833394373,0.34170481562614446
4,15,8,2.6082310676574707,0.17388207117716473,0.32602888345718384
5,15,8,2.7419207096099854,0.18279471397399902,0.34274008870124817
6,15,8,2.6013944149017334,0.17342629432678222,0.3251743018627167
7,15,8,2.6056294441223145,0.1737086296081543,0.3257036805152893
8,15,8,2.737334489822388,0.1824889659881592,0.3421668112277985
9,15,8,2.6075611114501958,0.17383740743001305,0.32594513893127447
10,15,8,2.745687484741211,0.18304583231608074,0.34321093559265137
11,15,8,2.6148719787597656,0.17432479858398436,0.3268589973449707
12,15,8,2.733426570892334,0.18222843805948893,0.34167832136154175
13,15,8,2.610576868057251,0.1740384578704834,0.32632210850715637
14,15,8,2.734379768371582,0.18229198455810547,0.34179747104644775
15,15,8,2.6056904792785645,0.17371269861857097,0.32571130990982056
16,15,8,2.744807481765747,0.18298716545104982,0.3431009352207184
17,15,8,2.603882312774658,0.17359215418497723,0.3254852890968323
18,15,8,2.77835464477539,0.185223642985026,0.3472943305969238
19,15,8,2.6212477684021,0.17474985122680667,0.3276559710502625
20,15,8,2.7396724224090576,0.18264482816060384,0.3424590528011322
21,15,8,2.618994235992432,0.1745996157328288,0.327374279499054
22,15,8,2.7580931186676025,0.18387287457784016,0.3447616398334503
23,15,8,2.603898763656616,0.1735932509104411,0.325487345457077
24,15,8,2.7412590980529785,0.18275060653686523,0.3426573872566223
25,15,8,2.619814395904541,0.17465429306030272,0.3274767994880676
26,15,8,2.7508227825164795,0.18338818550109864,0.34385284781455994
27,15,8,2.617771625518799,0.17451810836791992,0.32722145318984985
28,15,8,2.758219718933105,0.18388131459554033,0.34477746486663813
29,15,8,2.60461163520813,0.17364077568054198,0.32557645440101624
30,15,8,2.7505757808685303,0.18337171872456867,0.3438219726085663
31,15,8,2.611119031906128,0.1740746021270752,0.326389878988266
32,15,8,2.7498605251312256,0.18332403500874836,0.3437325656414032
33,15,8,2.6260557174682617,0.1750703811645508,0.3282569646835327
34,15,8,2.747409582138061,0.18316063880920408,0.34342619776725763
35,15,8,2.6097748279571533,0.1739849885304769,0.32622185349464417
36,15,8,2.7356624603271484,0.18237749735514322,0.34195780754089355
37,15,8,2.6018433570861816,0.17345622380574544,0.3252304196357727
38,15,8,2.7403464317321777,0.18268976211547852,0.3425433039665222
39,15,8,2.606908082962036,0.17379387219746908,0.3258635103702545
40,15,8,2.7497754096984863,0.18331836064656576,0.3437219262123108
41,15,8,2.599462985992432,0.17329753239949547,0.324932873249054
42,15,8,2.737316131591797,0.1824877421061198,0.3421645164489746
43,15,8,2.607556104660034,0.17383707364400228,0.3259445130825043
44,15,8,2.7463035583496094,0.18308690388997395,0.34328794479370117
45,15,8,2.613241195678711,0.17421607971191405,0.32665514945983887
46,15,8,2.7412049770355225,0.18274699846903483,0.3426506221294403
47,15,8,2.6306073665618896,0.1753738244374593,0.3288259208202362
48,15,8,2.7694196701049805,0.1846279780069987,0.34617745876312256
49,15,8,2.6180644035339355,0.17453762690226238,0.32725805044174194
50,15,8,2.7466320991516118,0.18310880661010745,0.34332901239395147
51,15,8,2.6086292266845703,0.17390861511230468,0.3260786533355713
52,15,8,2.745152950286865,0.183010196685791,0.3431441187858581
53,15,8,2.6027824878692627,0.1735188325246175,0.32534781098365784
54,15,8,2.7383270263671875,0.18255513509114582,0.34229087829589844
55,15,8,2.613586902618408,0.17423912684122722,0.326698362827301
56,15,8,2.74192214012146,0.18279480934143066,0.3427402675151825
57,15,8,2.6012115478515625,0.17341410319010417,0.3251514434814453
58,15,8,2.726123332977295,0.18174155553181967,0.34076541662216187
59,15,8,2.6110177040100098,0.17406784693400065,0.3263772130012512
60,15,8,2.749678373336792,0.18331189155578614,0.343709796667099
61,15,8,2.601850271224976,0.17345668474833173,0.325231283903122
62,15,8,2.7714195251464844,0.1847613016764323,0.34642744064331055
63,15,8,2.6108286380767822,0.17405524253845214,0.3263535797595978
64,15,8,2.742521286010742,0.18283475240071614,0.3428151607513428
65,15,8,2.610982894897461,0.17406552632649738,0.3263728618621826
66,15,8,2.7499563694000244,0.1833304246266683,0.34374454617500305
67,15,8,2.6014482975006104,0.17342988650004068,0.3251810371875763
68,15,8,2.7420473098754883,0.18280315399169922,0.34275591373443604
69,15,8,2.6081392765045166,0.17387595176696777,0.3260174095630646
70,15,8,2.75256085395813,0.183504056930542,0.34407010674476624
71,15,8,2.597785711288452,0.1731857140858968,0.3247232139110565
72,15,8,2.735930919647217,0.18239539464314777,0.3419913649559021
73,15,8,2.609185218811035,0.173945681254069,0.3261481523513794
74,15,8,2.754739761352539,0.1836493174235026,0.3443424701690674
75,15,8,2.6023683547973637,0.17349122365315758,0.32529604434967047
76,15,8,2.764106512069702,0.18427376747131347,0.34551331400871277
77,15,8,2.6208691596984863,0.17472461064656575,0.3276086449623108
78,15,8,2.7447609901428223,0.1829840660095215,0.3430951237678528
79,15,8,2.6048009395599365,0.17365339597066243,0.32560011744499207
80,15,8,2.7405006885528564,0.18270004590352376,0.34256258606910706
81,15,8,2.6152913570404053,0.17435275713602702,0.32691141963005066
82,15,8,2.75454330444336,0.18363622029622398,0.34431791305542
83,15,8,2.612569570541382,0.1741713047027588,0.32657119631767273
84,15,8,2.7505812644958496,0.18337208429972332,0.3438226580619812
85,15,8,2.6029646396636963,0.17353097597757974,0.32537057995796204
86,15,8,2.7421329021453857,0.18280886014302572,0.3427666127681732
87,15,8,2.611644506454468,0.17410963376363123,0.3264555633068085
88,15,8,2.733670473098755,0.18224469820658365,0.34170880913734436
89,15,8,2.601858377456665,0.17345722516377768,0.32523229718208313
90,15,8,2.7399251461029053,0.18266167640686035,0.34249064326286316
91,15,8,2.627461671829224,0.1751641114552816,0.328432708978653
92,15,8,2.7363014221191406,0.18242009480794272,0.3420376777648926
93,15,8,2.607108354568481,0.17380722363789874,0.3258885443210601
94,15,8,2.7405426502227783,0.18270284334818523,0.3425678312778473
95,15,8,2.6170480251312256,0.1744698683420817,0.3271310031414032
96,15,8,2.7370293140411377,0.18246862093607585,0.3421286642551422
1,15,10,2.917936325073242,0.19452908833821614,0.2917936325073242
2,15,10,2.932163953781128,0.19547759691874186,0.2932163953781128
3,15,10,2.8231279850006104,0.18820853233337403,0.282312798500061
4,15,10,2.947093963623047,0.19647293090820311,0.2947093963623047
5,15,10,2.811516761779785,0.187434450785319,0.28115167617797854
6,15,10,2.946855306625366,0.19645702044169108,0.2946855306625366
7,15,10,2.812189817428589,0.18747932116190594,0.28121898174285886
8,15,10,2.9481871128082275,0.1965458075205485,0.29481871128082277
9,15,10,2.844277620315552,0.1896185080210368,0.28442776203155523
10,15,10,2.984459638595581,0.19896397590637208,0.2984459638595581
11,15,10,2.8055639266967773,0.1870375951131185,0.28055639266967775
12,15,10,2.974435567855835,0.19829570452372233,0.2974435567855835
13,15,10,2.8351283073425293,0.1890085538228353,0.28351283073425293
14,15,10,2.803954839706421,0.18693032264709472,0.28039548397064207
15,15,10,2.975367784500122,0.19835785230000813,0.2975367784500122
16,15,10,2.8352551460266118,0.18901700973510746,0.2835255146026612
17,15,10,2.988322734832764,0.1992215156555176,0.2988322734832764
18,15,10,2.813488245010376,0.18756588300069174,0.2813488245010376
19,15,10,2.943514585494995,0.19623430569966635,0.2943514585494995
20,15,10,2.811907291412353,0.18746048609415686,0.28119072914123533
21,15,10,2.9580845832824707,0.19720563888549805,0.2958084583282471
22,15,10,2.8093037605285645,0.18728691736857098,0.2809303760528564
23,15,10,2.9569716453552246,0.19713144302368163,0.29569716453552247
24,15,10,2.813711643218994,0.18758077621459962,0.2813711643218994
25,15,10,2.818990707397461,0.1879327138264974,0.28189907073974607
26,15,10,2.9481313228607178,0.19654208819071453,0.29481313228607176
27,15,10,2.807465076446533,0.18716433842976887,0.2807465076446533
28,15,10,2.964510917663574,0.19763406117757162,0.2964510917663574
29,15,10,2.8351094722747803,0.18900729815165201,0.28351094722747805
30,15,10,2.973017454147339,0.1982011636098226,0.29730174541473386
31,15,10,2.819361686706543,0.1879574457804362,0.2819361686706543
32,15,10,2.9906275272369385,0.19937516848246256,0.29906275272369387
33,15,10,2.8092150688171387,0.18728100458780925,0.28092150688171386
34,15,10,2.9615519046783447,0.19743679364522299,0.29615519046783445
35,15,10,2.8166756629943848,0.18777837753295898,0.28166756629943845
36,15,10,2.818300008773804,0.18788666725158695,0.2818300008773804
37,15,10,2.9691975116729736,0.19794650077819825,0.29691975116729735
38,15,10,2.8344452381134038,0.18896301587422693,0.2834445238113404
39,15,10,2.954484462738037,0.19696563084920246,0.29544844627380373
40,15,10,2.8294475078582764,0.18862983385721843,0.28294475078582765
41,15,10,2.9437367916107178,0.19624911944071452,0.29437367916107177
42,15,10,2.813225746154785,0.18754838307698568,0.2813225746154785
43,15,10,2.95527982711792,0.19701865514119465,0.295527982711792
44,15,10,2.8299994468688965,0.18866662979125975,0.28299994468688966
45,15,10,2.960029125213623,0.19733527501424153,0.2960029125213623
46,15,10,2.8111343383789062,0.18740895589192708,0.2811134338378906
47,15,10,2.8256659507751465,0.18837773005167643,0.28256659507751464
48,15,10,2.820751667022705,0.18805011113484701,0.2820751667022705
49,15,10,2.81653094291687,0.18776872952779133,0.281653094291687
50,15,10,2.9475488662719727,0.19650325775146485,0.2947548866271973
51,15,10,2.84072208404541,0.189381472269694,0.284072208404541
52,15,10,2.9713797569274902,0.19809198379516602,0.297137975692749
53,15,10,2.841078758239746,0.1894052505493164,0.2841078758239746
54,15,10,2.973494529724121,0.19823296864827475,0.2973494529724121
55,15,10,2.8336570262908936,0.1889104684193929,0.28336570262908933
56,15,10,2.9764325618743896,0.19842883745829265,0.297643256187439
57,15,10,2.875976800918579,0.19173178672790528,0.28759768009185793
58,15,10,2.9666452407836914,0.19777634938557942,0.29666452407836913
59,15,10,2.8549532890319824,0.19033021926879884,0.28549532890319823
60,15,10,2.9643075466156006,0.1976205031077067,0.29643075466156005
61,15,10,2.834073066711426,0.1889382044474284,0.28340730667114256
62,15,10,2.948298931121826,0.1965532620747884,0.2948298931121826
63,15,10,2.8027522563934326,0.18685015042622885,0.28027522563934326
64,15,10,2.989936351776123,0.19932909011840821,0.2989936351776123
65,15,10,2.843893051147461,0.1895928700764974,0.2843893051147461
66,15,10,2.948557615280152,0.19657050768534345,0.2948557615280152
67,15,10,2.8375630378723145,0.18917086919148762,0.28375630378723143
68,15,10,2.979992389678955,0.19866615931193035,0.2979992389678955
69,15,10,2.8337738513946533,0.18891825675964355,0.2833773851394653
70,15,10,2.977639675140381,0.1985093116760254,0.2977639675140381
71,15,10,2.864335060119629,0.19095567067464192,0.2864335060119629
72,15,10,2.9608023166656494,0.1973868211110433,0.29608023166656494
73,15,10,2.8100593090057373,0.18733728726704915,0.28100593090057374
74,15,10,2.949781894683838,0.19665212631225587,0.2949781894683838
75,15,10,2.814217090606689,0.1876144727071126,0.2814217090606689
76,15,10,2.9532179832458496,0.19688119888305664,0.29532179832458494
77,15,10,2.8155627250671387,0.18770418167114258,0.2815562725067139
78,15,10,2.961367607116699,0.1974245071411133,0.29613676071166994
79,15,10,2.814270257949829,0.18761801719665527,0.2814270257949829
80,15,10,2.9473276138305664,0.19648850758870443,0.29473276138305665
81,15,10,2.810929298400879,0.1873952865600586,0.2810929298400879
82,15,10,2.976144313812256,0.19840962092081707,0.29761443138122556
83,15,10,2.8639090061187744,0.19092726707458496,0.28639090061187744
84,15,10,2.9887025356292725,0.19924683570861818,0.29887025356292723
85,15,10,2.804926633834839,0.1869951089223226,0.2804926633834839
86,15,10,2.9871745109558105,0.19914496739705403,0.29871745109558107
87,15,10,2.846165657043457,0.18974437713623046,0.2846165657043457
88,15,10,2.957210063934326,0.19714733759562175,0.29572100639343263
89,15,10,2.805916547775269,0.18706110318501792,0.2805916547775269
90,15,10,2.9689810276031494,0.19793206850687664,0.2968981027603149
91,15,10,2.819144487380981,0.18794296582539874,0.2819144487380981
92,15,10,2.998504400253296,0.19990029335021972,0.29985044002532957
93,15,10,2.834622859954834,0.18897485733032227,0.2834622859954834
94,15,10,2.9836313724517822,0.19890875816345216,0.2983631372451782
95,15,10,2.8180320262908936,0.18786880175272624,0.28180320262908937
96,15,10,2.9557204246521,0.19704802831014,0.29557204246521
1,20,1,3.620887756347656,0.1810443878173828,3.620887756347656
2,20,1,3.808889865875244,0.1904444932937622,3.808889865875244
3,20,1,3.680633068084717,0.18403165340423583,3.680633068084717
4,20,1,3.692927598953247,0.18464637994766236,3.692927598953247
5,20,1,3.688031911849976,0.1844015955924988,3.688031911849976
6,20,1,3.6876955032348633,0.18438477516174318,3.6876955032348633
7,20,1,3.698927879333496,0.1849463939666748,3.698927879333496
8,20,1,3.681453704833984,0.1840726852416992,3.681453704833984
9,20,1,3.67908239364624,0.18395411968231198,3.67908239364624
10,20,1,3.822910070419312,0.1911455035209656,3.822910070419312
11,20,1,3.72524642944336,0.18626232147216798,3.72524642944336
12,20,1,3.723493814468384,0.1861746907234192,3.723493814468384
13,20,1,3.6858766078948975,0.18429383039474487,3.6858766078948975
14,20,1,3.677513599395752,0.1838756799697876,3.677513599395752
15,20,1,3.704065322875977,0.18520326614379884,3.704065322875977
16,20,1,3.681127786636353,0.18405638933181764,3.681127786636353
17,20,1,3.691033124923706,0.1845516562461853,3.691033124923706
18,20,1,3.84001088142395,0.19200054407119752,3.84001088142395
19,20,1,3.705852270126343,0.18529261350631715,3.705852270126343
20,20,1,3.670997858047485,0.18354989290237425,3.670997858047485
21,20,1,3.658047199249268,0.1829023599624634,3.658047199249268
22,20,1,3.6629698276519775,0.18314849138259887,3.6629698276519775
23,20,1,3.6502585411071777,0.18251292705535888,3.6502585411071777
24,20,1,3.666407823562622,0.1833203911781311,3.666407823562622
25,20,1,3.847492694854736,0.1923746347427368,3.847492694854736
26,20,1,3.687889575958252,0.1843944787979126,3.687889575958252
27,20,1,3.698229789733887,0.18491148948669436,3.698229789733887
28,20,1,3.7113847732543945,0.18556923866271974,3.7113847732543945
29,20,1,3.712611198425293,0.18563055992126465,3.712611198425293
30,20,1,3.707721710205078,0.1853860855102539,3.707721710205078
31,20,1,3.701206207275391,0.18506031036376955,3.701206207275391
32,20,1,3.689542055130005,0.18447710275650026,3.689542055130005
33,20,1,3.836198568344116,0.19180992841720582,3.836198568344116
34,20,1,3.699517726898194,0.1849758863449097,3.699517726898194
35,20,1,3.681769371032715,0.18408846855163574,3.681769371032715
36,20,1,3.686175584793091,0.18430877923965455,3.686175584793091
37,20,1,3.673993825912476,0.1836996912956238,3.673993825912476
38,20,1,3.668768167495728,0.1834384083747864,3.668768167495728
39,20,1,3.693738698959351,0.18468693494796756,3.693738698959351
40,20,1,3.687389850616455,0.18436949253082274,3.687389850616455
41,20,1,3.839007616043091,0.19195038080215454,3.839007616043091
42,20,1,3.712615013122559,0.18563075065612794,3.712615013122559
43,20,1,3.677921295166016,0.1838960647583008,3.677921295166016
44,20,1,3.690826892852783,0.18454134464263916,3.690826892852783
45,20,1,3.697882890701294,0.1848941445350647,3.697882890701294
46,20,1,3.6850552558898926,0.18425276279449462,3.6850552558898926
47,20,1,3.6808180809021,0.184040904045105,3.6808180809021
48,20,1,3.83103346824646,0.191551673412323,3.83103346824646
49,20,1,3.683833599090576,0.18419167995452881,3.683833599090576
50,20,1,3.675164461135864,0.18375822305679318,3.675164461135864
51,20,1,3.6890270709991455,0.1844513535499573,3.6890270709991455
52,20,1,3.7143850326538086,0.18571925163269043,3.7143850326538086
53,20,1,3.675500869750977,0.18377504348754886,3.675500869750977
54,20,1,3.681849241256714,0.1840924620628357,3.681849241256714
55,20,1,3.682189702987671,0.18410948514938355,3.682189702987671
56,20,1,3.8341434001922607,0.19170717000961304,3.8341434001922607
57,20,1,3.7035183906555176,0.18517591953277587,3.7035183906555176
58,20,1,3.719434976577759,0.18597174882888795,3.719434976577759
59,20,1,3.6954517364501953,0.18477258682250977,3.6954517364501953
60,20,1,3.6847870349884033,0.18423935174942016,3.6847870349884033
61,20,1,3.6634092330932617,0.18317046165466308,3.6634092330932617
62,20,1,3.7046847343444815,0.18523423671722408,3.7046847343444815
63,20,1,3.8420193195343018,0.19210096597671508,3.8420193195343018
64,20,1,3.694557666778565,0.18472788333892826,3.694557666778565
65,20,1,3.6830263137817374,0.18415131568908688,3.6830263137817374
66,20,1,3.695146083831787,0.18475730419158937,3.695146083831787
67,20,1,3.71033787727356,0.185516893863678,3.71033787727356
68,20,1,3.669723510742188,0.18348617553710939,3.669723510742188
69,20,1,3.6832213401794434,0.18416106700897217,3.6832213401794434
70,20,1,3.681298017501831,0.18406490087509156,3.681298017501831
71,20,1,3.8293418884277344,0.1914670944213867,3.8293418884277344
72,20,1,3.6888251304626474,0.18444125652313237,3.6888251304626474
73,20,1,3.691912651062012,0.1845956325531006,3.691912651062012
74,20,1,3.692718982696533,0.18463594913482667,3.692718982696533
75,20,1,3.676703691482544,0.1838351845741272,3.676703691482544
76,20,1,3.683547258377075,0.18417736291885375,3.683547258377075
77,20,1,3.663145065307617,0.18315725326538085,3.663145065307617
78,20,1,3.8390953540802,0.19195476770401002,3.8390953540802
79,20,1,3.698984622955322,0.1849492311477661,3.698984622955322
80,20,1,3.661756277084351,0.18308781385421755,3.661756277084351
81,20,1,3.671060562133789,0.18355302810668944,3.671060562133789
82,20,1,3.696344375610352,0.1848172187805176,3.696344375610352
83,20,1,3.6801140308380127,0.18400570154190063,3.6801140308380127
84,20,1,3.696040153503418,0.1848020076751709,3.696040153503418
85,20,1,3.668832540512085,0.18344162702560424,3.668832540512085
86,20,1,3.838311195373535,0.19191555976867675,3.838311195373535
87,20,1,3.6989550590515137,0.18494775295257568,3.6989550590515137
88,20,1,3.6978213787078857,0.18489106893539428,3.6978213787078857
89,20,1,3.679099559783936,0.1839549779891968,3.679099559783936
90,20,1,3.666412115097046,0.1833206057548523,3.666412115097046
91,20,1,3.686241149902344,0.1843120574951172,3.686241149902344
92,20,1,3.6856071949005127,0.18428035974502563,3.6856071949005127
93,20,1,3.822989463806152,0.1911494731903076,3.822989463806152
94,20,1,3.7138381004333496,0.1856919050216675,3.7138381004333496
95,20,1,3.6791625022888175,0.18395812511444087,3.6791625022888175
96,20,1,3.670928716659546,0.1835464358329773,3.670928716659546
1,20,2,3.423904657363892,0.1711952328681946,1.711952328681946
2,20,2,3.436850547790528,0.17184252738952638,1.718425273895264
3,20,2,3.590186834335327,0.17950934171676636,1.7950934171676636
4,20,2,3.462130546569824,0.17310652732849122,1.731065273284912
5,20,2,3.4512927532196045,0.17256463766098024,1.7256463766098022
6,20,2,3.4763340950012207,0.17381670475006103,1.7381670475006104
7,20,2,3.447855234146118,0.1723927617073059,1.723927617073059
8,20,2,3.4858627319335938,0.1742931365966797,1.7429313659667969
9,20,2,3.463796615600586,0.1731898307800293,1.731898307800293
10,20,2,3.4701058864593506,0.17350529432296752,1.7350529432296753
11,20,2,3.465953826904297,0.17329769134521483,1.7329769134521484
12,20,2,3.4621918201446533,0.17310959100723267,1.7310959100723267
13,20,2,3.466590404510498,0.1733295202255249,1.733295202255249
14,20,2,3.455030918121338,0.1727515459060669,1.727515459060669
15,20,2,3.476994276046753,0.17384971380233766,1.7384971380233765
16,20,2,3.465627908706665,0.17328139543533325,1.7328139543533325
