step,cells_count,hierarchy_depth,agents_time
122,20,5,15.89661431312561
123,20,5,15.849082469940186
124,20,5,16.062560558319092
125,20,5,16.123939990997314
126,20,5,15.892372131347656
127,20,5,16.195321321487427
128,20,5,16.083250522613525
129,20,5,16.24106240272522
130,20,5,15.966967582702637
131,20,5,15.882567405700684
132,20,5,16.075491666793823
133,20,5,16.097445011138916
134,20,5,15.9403715133667
135,20,5,16.167836904525757
136,20,5,16.047967195510864
137,20,5,16.020330905914307
138,20,5,15.87360978126526
139,20,5,15.773188591003418
140,20,5,16.027559995651245
141,20,5,15.999346494674684
142,20,5,15.901573657989502
143,20,5,16.049075603485107
144,20,5,15.993678331375122
145,20,5,16.10932445526123
146,20,5,15.787956237792969
147,20,5,15.759499311447144
148,20,5,15.885636806488035
149,20,5,15.934328556060793
150,20,5,15.77511978149414
151,20,5,15.830557584762571
152,20,5,15.914801120758057
153,20,5,15.730807065963743
154,20,5,15.77660322189331
155,20,5,15.77793264389038
156,20,5,15.983075857162476
157,20,5,16.032927751541138
158,20,5,15.849979877471924
159,20,5,15.970457792282104
160,20,5,16.011717319488525
161,20,5,16.064192056655884
162,20,5,15.912700891494753
163,20,5,15.828787326812744
164,20,5,16.02346897125244
165,20,5,16.242579221725464
166,20,5,15.87062120437622
167,20,5,16.10869836807251
168,20,5,16.11134910583496
169,20,5,16.26729965209961
170,20,5,16.09155011177063
171,20,5,15.9514262676239
172,20,5,16.15417504310608
173,20,5,16.189996004104614
174,20,5,16.445577144622803
175,20,5,16.011441946029663
176,20,5,16.337451457977295
177,20,5,16.430811643600464
178,20,5,16.14168381690979
179,20,5,16.274657011032104
180,20,5,16.19576907157898
181,20,5,15.711332082748411
182,20,5,16.33889365196228
183,20,5,16.171748399734497
184,20,5,15.886348009109495
185,20,5,16.215224266052246
186,20,5,15.998447895050049
187,20,5,16.254826068878174
188,20,5,16.31027388572693
189,20,5,15.857954740524292
190,20,5,16.14634370803833
191,20,5,16.172404527664185
192,20,5,16.007429122924805
1,20,5,15.941096782684326
2,20,5,10.762908458709717
3,20,5,16.05743384361267
4,20,5,15.878089904785156
5,20,5,15.795857191085815
6,20,5,15.974976539611816
7,20,5,15.93365716934204
8,20,5,15.983552932739258
9,20,5,15.94406771659851
10,20,5,15.915903329849243
11,20,5,15.91397476196289
12,20,5,15.772234678268433
13,20,5,15.837496995925903
14,20,5,15.880152463912964
15,20,5,16.008580923080444
16,20,5,15.803279638290403
17,20,5,15.713879108428957
18,20,5,15.823644161224363
19,20,5,15.626626014709473
20,20,5,15.849930047988892
21,20,5,15.961642265319824
22,20,5,15.97415328025818
23,20,5,15.813381433486938
24,20,5,15.960295915603638
25,20,5,15.910463333129885
26,20,5,15.984020471572876
27,20,5,16.326164722442627
28,20,5,16.041332483291626
29,20,5,15.861528396606444
30,20,5,15.86071252822876
31,20,5,15.965487957000732
32,20,5,16.02008056640625
33,20,5,15.835903406143188
34,20,5,16.136945962905884
35,20,5,16.040982723236084
36,20,5,16.009507417678833
37,20,5,15.73068618774414
38,20,5,15.817112684249878
39,20,5,15.770628929138184
40,20,5,15.995810747146606
41,20,5,15.579968214035034
42,20,5,15.831109285354614
43,20,5,15.87238836288452
44,20,5,15.925099611282349
45,20,5,15.481287002563477
46,20,5,15.798853158950806
47,20,5,15.64681911468506
48,20,5,15.796550273895264
49,20,5,15.6434645652771
50,20,5,15.755943059921265
51,20,5,15.874536275863647
52,20,5,15.8443284034729
53,20,5,16.026949644088745
54,20,5,15.911296606063845
55,20,5,16.041622400283813
56,20,5,16.098982334136963
57,20,5,16.028121948242188
58,20,5,15.794460773468018
59,20,5,16.110976934432983
60,20,5,16.035906314849854
61,20,5,15.837695598602297
62,20,5,16.068273067474365
63,20,5,16.237627267837524
64,20,5,16.082021951675415
65,20,5,15.83686661720276
66,20,5,15.90972137451172
67,20,5,16.019065856933594
68,20,5,15.72402548789978
69,20,5,15.59400749206543
70,20,5,16.06273889541626
71,20,5,15.985705614089966
72,20,5,16.094075679779053
73,20,5,16.099554777145386
74,20,5,16.094655990600586
75,20,5,15.65009069442749
76,20,5,15.709708452224731
77,20,5,15.810506820678713
78,20,5,15.425534009933472
79,20,5,15.886102676391602
80,20,5,15.936569929122925
81,20,5,15.835915565490724
82,20,5,15.58600401878357
83,20,5,15.63514256477356
84,20,5,15.72993278503418
85,20,5,15.829960823059082
86,20,5,16.056361198425293
87,20,5,15.531021118164062
88,20,5,15.80328106880188
89,20,5,15.63286304473877
90,20,5,15.91436219215393
91,20,5,16.122373580932617
92,20,5,15.888722658157349
93,20,5,15.903244495391846
94,20,5,16.012666702270508
95,20,5,16.08570885658264
96,20,5,15.858314990997314
97,20,5,15.773954391479492
98,20,5,16.114107131958008
99,20,5,16.19869041442871
100,20,5,16.10157299041748
101,20,5,16.0634126663208
102,20,5,15.851762533187866
103,20,5,15.967248439788818
104,20,5,15.922066688537598
105,20,5,15.82605266571045
106,20,5,15.781329870224
107,20,5,16.067317247390747
108,20,5,15.824597835540771
109,20,5,16.057944536209106
110,20,5,15.99894952774048
111,20,5,15.962042331695557
112,20,5,16.084077835083008
113,20,5,16.002978801727295
114,20,5,15.644272327423096
115,20,5,15.633987188339232
116,20,5,15.9115469455719
117,20,5,15.998801231384276
118,20,5,15.679964065551758
119,20,5,15.96026849746704
120,20,5,15.70274305343628
121,20,5,15.830661535263062
122,20,5,15.86903190612793
123,20,5,15.989031553268433
124,20,5,15.57096815109253
125,20,5,16.013166666030884
126,20,5,15.972487449645996
127,20,5,16.05738878250122
128,20,5,15.61566400527954
129,20,5,15.702236413955688
130,20,5,15.74476933479309
131,20,5,15.501089811325071
132,20,5,15.374360084533691
133,20,5,15.638522148132324
134,20,5,15.572326898574827
135,20,5,15.401644468307495
136,20,5,15.208595037460327
137,20,5,15.264129400253296
138,20,5,15.26413917541504
139,20,5,15.509093046188354
140,20,5,15.274113655090332
141,20,5,15.499774694442747
142,20,5,15.233197212219238
143,20,5,15.487839460372925
144,20,5,15.170055627822876
145,20,5,15.377497673034668
146,20,5,15.32126808166504
147,20,5,15.457531452178957
148,20,5,15.29223108291626
149,20,5,15.32288670539856
150,20,5,15.334424018859863
151,20,5,15.315427541732788
152,20,5,15.18344235420227
153,20,5,15.472930908203123
154,20,5,15.392124891281128
155,20,5,15.500449895858765
156,20,5,15.530552387237549
157,20,5,15.638952016830444
158,20,5,15.26824951171875
159,20,5,15.6142475605011
160,20,5,15.228026628494264
161,20,5,15.258584976196287
162,20,5,15.235029458999634
163,20,5,14.853098392486572
164,20,5,15.319243431091309
165,20,5,15.33663010597229
166,20,5,15.63851809501648
167,20,5,15.127313375473022
168,20,5,15.3209068775177
169,20,5,15.299888134002686
170,20,5,15.219057321548462
171,20,5,15.20907998085022
172,20,5,15.357458114624023
173,20,5,15.490082740783691
174,20,5,15.481531143188477
175,20,5,15.21403193473816
176,20,5,15.387463569641112
177,20,5,15.091426849365234
178,20,5,15.067286252975464
179,20,5,15.166717290878296
180,20,5,15.291394710540771
181,20,5,15.381638050079346
182,20,5,15.413509845733644
183,20,5,15.402268648147585
184,20,5,15.410454750061035
185,20,5,15.47125482559204
186,20,5,15.389225721359251
187,20,5,15.385917901992798
188,20,5,15.486860513687134
189,20,5,15.042422533035278
190,20,5,15.237834930419922
191,20,5,15.06356167793274
192,20,5,14.923649549484251
1,20,6,15.655012845993042
2,20,6,10.26915431022644
3,20,6,15.714595317840576
4,20,6,15.793623685836792
5,20,6,15.923814535140991
6,20,6,16.004186630249023
7,20,6,15.579034328460692
8,20,6,15.717320442199709
9,20,6,15.79529309272766
10,20,6,15.777600526809692
11,20,6,15.700277328491213
12,20,6,15.510675191879272
13,20,6,15.72179126739502
14,20,6,16.175477266311646
15,20,6,15.807600498199465
16,20,6,15.769184350967407
17,20,6,15.437556982040403
18,20,6,15.564763307571411
19,20,6,15.862115859985352
20,20,6,15.772510290145874
21,20,6,15.719113826751707
22,20,6,15.855504274368286
23,20,6,15.33289670944214
24,20,6,15.459619998931885
25,20,6,15.6945161819458
26,20,6,15.67582893371582
27,20,6,15.662675142288208
28,20,6,15.701411724090576
29,20,6,15.299453735351562
30,20,6,15.469577312469482
31,20,6,15.839930057525637
32,20,6,15.750970602035522
33,20,6,15.546168088912964
34,20,6,15.698729991912842
35,20,6,15.672857522964478
36,20,6,15.7597553730011
37,20,6,15.80128264427185
38,20,6,15.840755939483644
39,20,6,15.479473352432253
40,20,6,15.80133056640625
41,20,6,15.67785143852234
42,20,6,15.585797548294067
43,20,6,15.683786153793337
44,20,6,15.79970669746399
45,20,6,15.68760585784912
46,20,6,16.065837144851685
47,20,6,15.672388792037964
48,20,6,15.940609455108644
49,20,6,15.650526523590088
50,20,6,15.655981302261353
51,20,6,15.639105796813965
52,20,6,15.586751222610474
53,20,6,15.732104539871216
54,20,6,15.767553329467772
55,20,6,15.760577201843262
56,20,6,15.822925567626951
57,20,6,15.513912200927734
58,20,6,15.673841953277588
59,20,6,15.770637512207031
60,20,6,15.619333505630491
61,20,6,15.723082542419434
62,20,6,15.750180959701538
63,20,6,15.796707391738892
64,20,6,15.66487741470337
65,20,6,15.748612403869627
66,20,6,15.66646695137024
67,20,6,15.654741287231444
68,20,6,16.041358947753906
69,20,6,16.319228649139404
70,20,6,15.984955310821531
71,20,6,17.204078435897827
72,20,6,16.048335552215576
73,20,6,18.53522062301636
74,20,6,16.410848140716553
75,20,6,15.808990716934204
76,20,6,15.779500722885132
77,20,6,15.857534646987917
78,20,6,15.72638773918152
79,20,6,15.878517150878906
80,20,6,15.821636199951172
81,20,6,15.706933498382568
82,20,6,15.935904264450071
83,20,6,16.21995782852173
84,20,6,16.350951671600342
85,20,6,17.90954875946045
86,20,6,17.366059064865112
87,20,6,16.024913787841797
88,20,6,15.587935209274292
89,20,6,15.976242065429688
90,20,6,15.531073331832886
91,20,6,15.950585842132568
92,20,6,15.56280255317688
93,20,6,16.003698110580444
94,20,6,15.53337025642395
95,20,6,16.1128146648407
96,20,6,16.20473599433899
97,20,6,17.670132160186768
98,20,6,17.612999439239502
99,20,6,15.96383261680603
100,20,6,15.362116575241089
101,20,6,15.43511438369751
102,20,6,15.636487245559692
103,20,6,15.663004398345947
104,20,6,15.481391668319702
105,20,6,15.595632076263428
106,20,6,15.352768421173096
107,20,6,15.577357053756714
108,20,6,15.695164918899536
109,20,6,15.667011260986328
110,20,6,15.42318320274353
111,20,6,15.632676601409912
112,20,6,15.375853300094604
113,20,6,15.437149047851562
114,20,6,15.767740726470947
115,20,6,15.700313806533812
116,20,6,15.558193683624268
117,20,6,15.970476627349854
118,20,6,15.287945747375488
119,20,6,15.503271579742432
120,20,6,15.816895961761476
121,20,6,15.681705236434937
122,20,6,15.442246913909912
123,20,6,15.73097562789917
124,20,6,15.765937089920044
125,20,6,15.959523677825928
126,20,6,15.933788061141968
127,20,6,15.739004135131836
128,20,6,15.92567777633667
129,20,6,15.941191911697388
130,20,6,15.706276893615724
131,20,6,15.850634813308716
132,20,6,15.619438648223875
133,20,6,15.95934534072876
134,20,6,15.79667615890503
135,20,6,15.82081413269043
136,20,6,15.952310800552368
137,20,6,15.857511043548584
138,20,6,15.767251968383787
139,20,6,15.761663436889648
140,20,6,15.51281714439392
141,20,6,15.727885007858276
142,20,6,15.52171277999878
143,20,6,15.66272473335266
144,20,6,15.726686716079712
145,20,6,15.784456253051758
146,20,6,15.815427303314207
147,20,6,15.694129705429075
148,20,6,15.862435102462769
149,20,6,15.890034198760986
150,20,6,15.450785398483276
151,20,6,15.86384654045105
152,20,6,15.38634181022644
153,20,6,15.70587682723999
154,20,6,15.926114797592165
155,20,6,15.788259744644163
156,20,6,15.851490497589111
157,20,6,15.89254379272461
158,20,6,15.775535583496094
159,20,6,15.56477952003479
160,20,6,15.420819520950316
161,20,6,15.751446723937988
162,20,6,15.826171159744264
163,20,6,16.02285647392273
164,20,6,16.1943781375885
165,20,6,15.836287260055542
166,20,6,16.03711724281311
167,20,6,15.368266820907593
168,20,6,15.823796510696411
169,20,6,15.501036882400513
170,20,6,15.780365467071531
171,20,6,15.409940481185911
172,20,6,15.874520063400269
173,20,6,15.37199091911316
174,20,6,15.795385837554932
175,20,6,15.436314105987549
176,20,6,15.931185722351074
177,20,6,15.5822913646698
178,20,6,16.05497407913208
179,20,6,15.529858350753784
180,20,6,15.835094690322876
181,20,6,15.418671607971191
182,20,6,15.795696258544922
183,20,6,15.374715328216553
184,20,6,15.82231903076172
185,20,6,15.44139313697815
186,20,6,15.778998136520386
187,20,6,15.40768551826477
188,20,6,15.705926418304443
189,20,6,15.388319492340088
190,20,6,15.84964108467102
191,20,6,15.603169679641724
192,20,6,15.98178505897522
1,20,6,15.716417789459229
2,20,6,10.793729543685911
3,20,6,16.432520389556885
4,20,6,15.957244634628296
5,20,6,16.132697820663452
6,20,6,15.895554542541504
7,20,6,16.025294065475464
8,20,6,16.099933385849
9,20,6,15.589982748031616
10,20,6,15.770257472991943
11,20,6,15.99434518814087
12,20,6,15.98603868484497
13,20,6,15.89468550682068
14,20,6,15.854905605316162
15,20,6,15.5404052734375
16,20,6,15.692369222640991
17,20,6,15.99360203742981
18,20,6,15.81851291656494
19,20,6,15.927037477493286
20,20,6,16.002232551574707
21,20,6,15.584474802017212
22,20,6,15.69378924369812
23,20,6,15.827013731002808
24,20,6,15.899235486984251
25,20,6,15.8304283618927
26,20,6,15.951337575912476
27,20,6,15.52389645576477
28,20,6,15.643545150756836
29,20,6,15.938413858413696
30,20,6,15.882338523864746
31,20,6,15.777517080307009
32,20,6,15.835700988769531
33,20,6,15.924335956573486
34,20,6,15.822472095489502
35,20,6,15.906731128692629
36,20,6,15.92034912109375
37,20,6,15.674817562103271
38,20,6,15.702073335647585
39,20,6,15.789942502975464
40,20,6,15.806402921676636
41,20,6,15.652278423309326
42,20,6,16.085106372833252
43,20,6,16.327856302261353
44,20,6,16.209192037582397
45,20,6,15.975610971450806
46,20,6,16.193918704986572
47,20,6,15.950626850128174
48,20,6,16.00600790977478
49,20,6,16.12573266029358
50,20,6,16.13214111328125
51,20,6,15.979503870010376
52,20,6,15.870836734771729
53,20,6,16.022695302963257
54,20,6,16.044304847717285
55,20,6,16.263408660888672
56,20,6,16.166516542434692
57,20,6,16.247206449508667
58,20,6,16.302435874938965
59,20,6,16.033731937408447
60,20,6,15.936100959777832
61,20,6,16.01521134376526
62,20,6,16.12705135345459
63,20,6,16.08117127418518
64,20,6,16.20066213607788
65,20,6,16.023060083389282
66,20,6,16.014950275421143
67,20,6,16.169306755065918
68,20,6,15.984200716018677
69,20,6,15.986631155014038
70,20,6,15.95490336418152
71,20,6,15.743035078048706
72,20,6,15.83218789100647
73,20,6,16.023290634155273
74,20,6,15.834519147872925
75,20,6,16.049602270126343
76,20,6,16.1518771648407
77,20,6,15.99815320968628
78,20,6,15.90904664993286
79,20,6,15.97450590133667
80,20,6,16.220843076705933
81,20,6,15.974872827529907
82,20,6,16.45641851425171
83,20,6,16.14459800720215
84,20,6,16.2129123210907
85,20,6,16.233768701553345
86,20,6,16.15210223197937
87,20,6,16.04134964942932
88,20,6,15.774518013000488
89,20,6,16.15204954147339
90,20,6,15.796217918395996
91,20,6,16.2428035736084
92,20,6,15.65419340133667
93,20,6,16.133827924728394
94,20,6,15.660627365112305
95,20,6,16.027165174484253
96,20,6,15.612058639526367
97,20,6,16.11272954940796
98,20,6,15.664923429489136
99,20,6,16.01303195953369
100,20,6,15.627521753311155
101,20,6,15.868418216705322
102,20,6,16.0222008228302
103,20,6,16.106252908706665
104,20,6,15.8688645362854
105,20,6,15.958318948745728
106,20,6,15.618202447891235
107,20,6,15.915180206298828
108,20,6,15.955219030380247
109,20,6,15.899290323257446
110,20,6,15.740959882736206
111,20,6,15.915661573410034
112,20,6,15.47800326347351
113,20,6,15.8121440410614
114,20,6,15.988605737686155
115,20,6,15.885640859603882
116,20,6,15.647829055786133
117,20,6,15.949214696884155
118,20,6,15.62700343132019
119,20,6,15.774315595626833
120,20,6,15.93509030342102
121,20,6,16.346492052078247
122,20,6,15.705692768096924
123,20,6,16.10090446472168
124,20,6,15.73999309539795
125,20,6,16.144785165786743
126,20,6,15.88631010055542
127,20,6,15.933645486831663
128,20,6,15.976010084152222
129,20,6,15.979786157608032
130,20,6,15.702035188674929
131,20,6,15.774590492248535
132,20,6,15.588757514953612
133,20,6,15.959380388259888
134,20,6,16.08865261077881
135,20,6,15.987563848495483
136,20,6,15.93990707397461
137,20,6,15.828474044799805
138,20,6,15.974606037139893
139,20,6,15.827566385269163
140,20,6,15.75538420677185
141,20,6,15.808096885681152
142,20,6,15.402191638946531
143,20,6,15.879064321517944
144,20,6,15.870315551757812
145,20,6,15.83757209777832
146,20,6,15.93311643600464
147,20,6,15.869715452194214
148,20,6,15.801247358322144
149,20,6,15.874307870864868
150,20,6,15.603681087493896
151,20,6,15.824277639389038
152,20,6,15.651461839675903
153,20,6,15.812808990478516
154,20,6,15.912923574447632
155,20,6,15.90157699584961
156,20,6,15.997230052947998
157,20,6,16.039323329925537
158,20,6,16.224858045578003
159,20,6,15.746931791305542
160,20,6,15.884361267089844
161,20,6,16.29992651939392
162,20,6,15.966742753982544
163,20,6,15.94995617866516
164,20,6,16.011960744857788
165,20,6,15.94926404953003
166,20,6,15.932504892349243
167,20,6,15.474637508392334
168,20,6,15.9091055393219
169,20,6,15.606656789779665
170,20,6,15.865309238433838
171,20,6,15.427823781967165
172,20,6,15.98532772064209
173,20,6,15.454808712005615
174,20,6,15.862054347991943
175,20,6,15.482366561889648
176,20,6,15.860334873199465
177,20,6,15.5620436668396
178,20,6,15.90399932861328
179,20,6,15.527637004852297
180,20,6,15.93934965133667
181,20,6,15.488132238388062
182,20,6,15.879823684692385
183,20,6,15.483505964279177
184,20,6,15.861705541610718
185,20,6,15.634315013885498
186,20,6,15.909212589263916
187,20,6,15.572211027145386
188,20,6,15.864647388458252
189,20,6,15.56126880645752
190,20,6,15.89283537864685
191,20,6,15.557381391525269
192,20,6,15.894105672836304
1,20,6,15.969767332077026
2,20,6,10.560983657836914
3,20,6,16.049729585647583
4,20,6,15.651806116104126
5,20,6,15.86370611190796
6,20,6,15.653295993804932
7,20,6,16.2082679271698
8,20,6,15.965418100357056
9,20,6,16.013039350509644
10,20,6,15.791388273239136
11,20,6,15.58728575706482
12,20,6,15.67696213722229
13,20,6,15.891385316848757
14,20,6,16.00722885131836
15,20,6,15.79478907585144
16,20,6,16.011380910873413
17,20,6,15.501793146133425
18,20,6,15.6638765335083
19,20,6,15.836421012878418
20,20,6,15.900003910064695
21,20,6,15.8656907081604
22,20,6,15.855782985687256
23,20,6,15.47666358947754
24,20,6,15.701106309890749
25,20,6,15.85909652709961
26,20,6,15.83023238182068
27,20,6,15.909538269042969
28,20,6,15.818214654922484
29,20,6,15.492371559143066
30,20,6,15.621994972229004
31,20,6,15.797767639160156
32,20,6,15.846396684646606
33,20,6,15.582071542739868
34,20,6,15.828447818756104
35,20,6,15.878512144088743
36,20,6,15.96925687789917
37,20,6,15.852730751037598
38,20,6,16.043626070022583
39,20,6,16.080546855926514
40,20,6,15.854110956192017
41,20,6,15.899158477783203
42,20,6,15.788289546966553
43,20,6,15.946651697158812
44,20,6,15.827188730239868
45,20,6,15.635061502456663
46,20,6,15.898508787155151
47,20,6,16.071948528289795
48,20,6,15.858604431152344
49,20,6,15.850888967514038
50,20,6,15.737095355987549
51,20,6,15.772962093353271
52,20,6,15.82265043258667
53,20,6,15.731213569641112
54,20,6,15.943004369735718
55,20,6,15.898641586303713
56,20,6,16.024309635162354
57,20,6,15.70785355567932
58,20,6,15.957606792449951
59,20,6,16.11232328414917
60,20,6,15.878239393234251
61,20,6,15.906227111816406
62,20,6,16.03826379776001
63,20,6,15.903605937957764
64,20,6,15.849382400512695
65,20,6,15.93606662750244
66,20,6,15.94320034980774
67,20,6,15.925290822982788
68,20,6,15.875590324401855
69,20,6,15.90979290008545
70,20,6,15.804814100265505
71,20,6,15.869048118591309
72,20,6,15.925848007202148
73,20,6,15.837158679962158
74,20,6,15.806743860244753
75,20,6,15.915640592575071
76,20,6,15.859875440597534
77,20,6,16.036943197250366
78,20,6,16.072497367858887
79,20,6,16.208173036575317
80,20,6,15.98737382888794
81,20,6,15.70872688293457
82,20,6,15.875893592834473
83,20,6,16.022884845733643
84,20,6,15.897278070449827
85,20,6,15.972589015960692
86,20,6,15.474960088729858
87,20,6,15.818848848342896
88,20,6,15.547167778015137
89,20,6,15.99596643447876
90,20,6,15.52614426612854
91,20,6,15.891345262527466
92,20,6,15.446206092834473
93,20,6,15.8896164894104
94,20,6,15.453205585479736
95,20,6,15.819095134735107
96,20,6,15.452387809753418
97,20,6,15.936017036437988
98,20,6,15.575250387191772
99,20,6,15.825448036193848
100,20,6,15.474707126617432
101,20,6,15.637762308120728
102,20,6,15.91550087928772
103,20,6,16.21036195755005
104,20,6,15.68216848373413
105,20,6,15.720094919204712
106,20,6,15.42440390586853
107,20,6,15.72579860687256
108,20,6,15.900755167007446
109,20,6,15.881188869476318
110,20,6,15.576348304748535
111,20,6,15.702420949935911
112,20,6,15.929096698760986
113,20,6,15.571521282196043
114,20,6,15.790145635604858
115,20,6,16.448291540145874
116,20,6,15.575140476226808
117,20,6,15.815783500671388
118,20,6,15.803738355636597
119,20,6,15.73098111152649
120,20,6,15.835657596588137
121,20,6,16.271310806274414
122,20,6,16.3082332611084
123,20,6,15.853121519088743
124,20,6,15.565911293029783
125,20,6,15.808644771575928
126,20,6,15.880071640014648
127,20,6,15.958940505981444
128,20,6,15.96949863433838
129,20,6,17.091049671173096
130,20,6,15.695605754852297
131,20,6,15.8049418926239
132,20,6,15.480800867080688
133,20,6,15.76653242111206
134,20,6,15.771424531936646
135,20,6,15.777477025985718
136,20,6,15.758567094802856
137,20,6,15.815675973892212
138,20,6,16.028904676437378
139,20,6,17.13929843902588
140,20,6,15.70991349220276
141,20,6,16.078737258911133
142,20,6,15.561289310455322
143,20,6,15.85254406929016
144,20,6,15.87978196144104
145,20,6,15.926148653030396
146,20,6,15.901448965072632
147,20,6,15.79435682296753
148,20,6,15.850176334381104
149,20,6,15.814826488494871
150,20,6,15.78542447090149
151,20,6,16.06881833076477
152,20,6,15.446613788604736
153,20,6,15.93209195137024
154,20,6,16.021872997283936
155,20,6,15.813043594360352
156,20,6,15.915961027145386
157,20,6,16.103094577789307
158,20,6,16.174192428588867
159,20,6,15.700117588043211
160,20,6,15.640140056610107
161,20,6,16.013402462005615
162,20,6,15.981599807739258
163,20,6,16.028000593185425
164,20,6,15.959367513656616
165,20,6,15.861656188964844
166,20,6,15.997787237167358
167,20,6,15.652297735214232
168,20,6,15.970726013183594
169,20,6,15.590288162231444
170,20,6,15.954174995422363
171,20,6,15.43756914138794
172,20,6,15.945090293884276
173,20,6,15.59916067123413
174,20,6,16.076565980911255
175,20,6,15.447882175445557
176,20,6,15.902276039123535
177,20,6,15.523365497589111
178,20,6,15.87342357635498
179,20,6,15.605178117752075
180,20,6,15.961704730987549
181,20,6,15.611102819442747
182,20,6,15.999402284622192
183,20,6,15.543658018112184
184,20,6,16.029359579086304
185,20,6,15.40610146522522
186,20,6,15.882711172103882
187,20,6,15.489535331726074
188,20,6,15.951844453811646
189,20,6,15.515735149383543
190,20,6,15.860510110855104
191,20,6,15.411052942276
192,20,6,15.863673210144045
1,20,6,15.800844192504885
2,20,6,10.63411569595337
3,20,6,16.148308753967285
4,20,6,16.28558659553528
5,20,6,16.073217153549194
6,20,6,16.037144660949707
7,20,6,15.584294557571411
8,20,6,15.752719402313232
9,20,6,15.854315519332886
10,20,6,15.926892280578612
11,20,6,15.967192649841309
12,20,6,15.849588632583618
13,20,6,15.481632947921751
14,20,6,15.815715312957764
15,20,6,16.050864219665527
16,20,6,16.736420392990112
17,20,6,15.872785568237305
18,20,6,15.89354920387268
19,20,6,15.62069535255432
20,20,6,15.793649196624756
21,20,6,15.963027000427246
22,20,6,15.931633234024048
23,20,6,15.964032173156738
24,20,6,15.964097023010254
25,20,6,15.530624151229858
26,20,6,15.745666265487673
27,20,6,15.885499715805054
28,20,6,15.915098905563354
29,20,6,15.77841091156006
30,20,6,15.919681310653688
31,20,6,16.014010190963745
32,20,6,16.107689380645752
33,20,6,16.112390756607056
34,20,6,15.867327213287354
35,20,6,16.27291250228882
36,20,6,16.05502724647522
37,20,6,15.71589708328247
38,20,6,15.896224975585938
39,20,6,16.030778884887695
40,20,6,16.162803649902344
41,20,6,15.939375400543211
42,20,6,16.184292793273926
43,20,6,15.822094678878784
44,20,6,15.874101638793944
45,20,6,15.913605213165283
46,20,6,16.137638092041016
47,20,6,16.287747144699097
48,20,6,15.972699880599976
49,20,6,15.944762945175173
50,20,6,16.18879199028015
51,20,6,15.872061014175417
52,20,6,16.089828729629517
53,20,6,16.66952610015869
54,20,6,16.59964394569397
55,20,6,16.26921820640564
56,20,6,16.308024406433105
57,20,6,15.773136138916016
58,20,6,16.140572547912598
59,20,6,16.028467416763306
60,20,6,16.079575061798096
61,20,6,16.398781061172485
62,20,6,16.222496509552002
63,20,6,16.156975269317627
64,20,6,16.32582187652588
65,20,6,16.152924060821533
66,20,6,16.233054399490356
67,20,6,15.989363193511965
68,20,6,16.06082272529602
69,20,6,16.102952480316162
70,20,6,17.018311738967896
71,20,6,16.033970594406128
72,20,6,15.989371299743652
73,20,6,15.94495415687561
74,20,6,16.17406153678894
75,20,6,16.28045964241028
76,20,6,15.974721431732178
77,20,6,16.09702467918396
78,20,6,16.028757095336914
79,20,6,15.971241235733032
80,20,6,15.86779761314392
81,20,6,15.879124879837036
82,20,6,16.120710372924805
83,20,6,15.829968929290771
84,20,6,16.036316633224487
85,20,6,15.793830394744871
86,20,6,15.91665744781494
87,20,6,15.92422604560852
88,20,6,15.909107685089111
89,20,6,15.860755443572998
90,20,6,15.552173137664797
91,20,6,15.90531873703003
92,20,6,15.479318141937256
93,20,6,15.846597909927368
94,20,6,15.54439926147461
95,20,6,15.879531383514404
96,20,6,15.582311630249023
97,20,6,16.3793842792511
98,20,6,15.57521915435791
99,20,6,15.962480545043944
100,20,6,15.738070726394652
101,20,6,15.76074743270874
102,20,6,16.093396186828613
103,20,6,15.931937217712402
104,20,6,15.786291122436523
105,20,6,16.075115442276
106,20,6,15.711693286895752
107,20,6,15.503116130828856
108,20,6,16.092785120010376
109,20,6,15.992178440093994
110,20,6,15.918537139892578
111,20,6,15.905821323394775
112,20,6,15.574509143829346
113,20,6,15.895649671554564
114,20,6,16.82847833633423
115,20,6,15.906824827194214
116,20,6,15.70890760421753
117,20,6,15.974815130233765
118,20,6,15.578604936599731
119,20,6,15.664811372756958
120,20,6,15.99286723136902
121,20,6,15.901217699050903
122,20,6,15.80479335784912
123,20,6,16.12473177909851
124,20,6,15.691223859786987
125,20,6,16.110249996185303
126,20,6,16.0455539226532
127,20,6,16.061153888702393
128,20,6,16.025915384292603
129,20,6,16.035109758377075
130,20,6,15.928659915924072
131,20,6,16.018937587738037
132,20,6,15.601487159729004
133,20,6,16.0725359916687
134,20,6,15.992636680603027
135,20,6,15.89408826828003
136,20,6,15.999094009399414
137,20,6,16.122039794921875
138,20,6,15.972798109054564
139,20,6,15.99313235282898
140,20,6,15.772890090942385
141,20,6,16.00542950630188
142,20,6,15.844825029373167
143,20,6,15.906622171401978
144,20,6,16.066614627838135
145,20,6,16.080230474472046
146,20,6,15.996397256851196
147,20,6,15.966853857040403
148,20,6,16.050105810165405
149,20,6,16.051689624786377
150,20,6,15.734565019607544
151,20,6,15.891836881637571
152,20,6,15.759047746658323
153,20,6,16.286197662353516
154,20,6,16.2485454082489
155,20,6,16.208112716674805
156,20,6,15.959651470184326
157,20,6,16.000128746032715
158,20,6,16.002541065216064
159,20,6,15.748988151550291
